time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.2010498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25109,1.229847,0.510576,0.000354,9e-05,0.000507,1.0,0.251468,1.116042,0.455051,-0.002848,-0.001728,-0.001113,0.999994,0.259195,0.803198,0.534642,-0.06932,-0.003919,-0.019604,0.997394
0.36649847,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.25109,1.229847,0.510576,0.000354,9e-05,0.000507,1.0,0.251468,1.116042,0.455051,-0.002848,-0.001728,-0.001113,0.999994,0.259195,0.803198,0.534642,-0.06932,-0.003919,-0.019604,0.997394
0.37660146,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.251092,1.229847,0.510578,0.000354,9.5e-05,0.000509,1.0,0.251473,1.116035,0.455056,-0.002855,-0.001709,-0.001087,0.999994,0.2592,0.803261,0.534705,-0.069411,-0.003868,-0.019628,0.997388
0.38671637,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.251092,1.229847,0.510578,0.000354,9.5e-05,0.000509,1.0,0.251473,1.116035,0.455056,-0.002855,-0.001709,-0.001087,0.999994,0.2592,0.803261,0.534705,-0.069411,-0.003868,-0.019628,0.997388
0.39682674,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.25109,1.229847,0.510577,0.000356,9.5e-05,0.000502,1.0,0.251471,1.116037,0.455053,-0.002817,-0.001697,-0.00111,0.999994,0.259199,0.803241,0.534677,-0.069413,-0.003934,-0.019555,0.997389
0.4111085,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.25109,1.229847,0.510577,0.000356,9.5e-05,0.000502,1.0,0.251471,1.116037,0.455053,-0.002817,-0.001697,-0.00111,0.999994,0.259199,0.803241,0.534677,-0.069413,-0.003934,-0.019555,0.997389
0.42522907,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.251092,1.22985,0.510577,0.000358,9.8e-05,0.000504,1.0,0.251478,1.116039,0.455055,-0.002824,-0.001684,-0.001067,0.999994,0.259184,0.803241,0.534674,-0.069421,-0.003912,-0.01955,0.997388
0.43608356,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.251092,1.22985,0.510577,0.000358,9.8e-05,0.000504,1.0,0.251478,1.116039,0.455055,-0.002824,-0.001684,-0.001067,0.999994,0.259184,0.803241,0.534674,-0.069421,-0.003912,-0.01955,0.997388
0.44969606,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.25109,1.229848,0.510575,0.000356,9.2e-05,0.000501,1.0,0.251481,1.116042,0.455054,-0.002834,-0.001677,-0.001083,0.999994,0.259209,0.803251,0.534682,-0.069428,-0.003936,-0.019559,0.997387
0.46119905,2.0,2.0,0.0,2.0,2.4726562,2.4923437,2.4585938,2.4571874,0.305625,0.31546876,0.3253125,0.34640625,2.4698439,0.11296875,0.15234375,0.07078125,0.1340625,0.136875,0.001875,0.013125,0.25109,1.229848,0.510575,0.000356,9.2e-05,0.000501,1.0,0.251481,1.116042,0.455054,-0.002834,-0.001677,-0.001083,0.999994,0.259209,0.803251,0.534682,-0.069428,-0.003936,-0.019559,0.997387
