time,pd_3,pd_6,pd_7,pd_8,pm_3_1,pm_3_2,pm_3_3,pm_3_4,pm_6_1,pm_6_2,pm_6_3,pm_6_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
0.14741087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250358,1.231806,0.507302,-0.000358,-0.006413,0.006264,0.99996,0.247774,1.127451,0.460642,0.001662,-0.003139,0.001094,0.999993,0.265657,0.821557,0.51631,0.051541,0.000587,0.043672,0.997715
0.31226516,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250358,1.23181,0.507303,-0.000358,-0.006408,0.006258,0.99996,0.247778,1.127445,0.460642,0.001687,-0.003141,0.001056,0.999993,0.265703,0.821527,0.516289,0.051537,0.000605,0.043564,0.99772
0.32240915,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250362,1.231808,0.507304,-0.000363,-0.00641,0.006256,0.99996,0.247757,1.127434,0.460645,0.001451,-0.003047,0.001083,0.999994,0.265661,0.821561,0.516315,0.051547,0.000597,0.043679,0.997715
0.33252025,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250365,1.231806,0.507306,-0.000364,-0.00641,0.006253,0.99996,0.247756,1.127436,0.460645,0.001416,-0.003055,0.001084,0.999994,0.265668,0.821557,0.516311,0.051547,0.000595,0.043684,0.997715
0.3426311,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250365,1.231806,0.507306,-0.000364,-0.00641,0.006253,0.99996,0.247756,1.127436,0.460645,0.001416,-0.003055,0.001084,0.999994,0.265668,0.821557,0.516311,0.051547,0.000595,0.043684,0.997715
0.3528347,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250363,1.231807,0.507305,-0.000359,-0.006414,0.006257,0.99996,0.247749,1.127429,0.460644,0.001447,-0.003075,0.001054,0.999994,0.26571,0.821528,0.51629,0.051551,0.000618,0.043591,0.997718
0.3630321,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250361,1.231809,0.507304,-0.000357,-0.006411,0.006254,0.99996,0.247778,1.127449,0.460644,0.00171,-0.003171,0.001097,0.999993,0.26571,0.821528,0.51629,0.051551,0.000618,0.043591,0.997718
0.37324548,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250361,1.231809,0.507304,-0.000357,-0.006411,0.006254,0.99996,0.247778,1.127449,0.460644,0.00171,-0.003171,0.001097,0.999993,0.26571,0.821528,0.51629,0.051551,0.000618,0.043591,0.997718
0.38345122,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250368,1.231804,0.507304,-0.000359,-0.006411,0.006261,0.99996,0.24775,1.127435,0.460641,0.00144,-0.003051,0.001108,0.999994,0.265677,0.821551,0.516305,0.051545,0.000595,0.043685,0.997715
0.39365864,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250362,1.231808,0.507304,-0.000357,-0.00641,0.006265,0.99996,0.247745,1.127437,0.460643,0.001433,-0.003059,0.00111,0.999994,0.265663,0.821557,0.516312,0.051555,0.000598,0.043711,0.997713
0.40388513,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250362,1.231808,0.507304,-0.000357,-0.00641,0.006265,0.99996,0.247745,1.127437,0.460643,0.001433,-0.003059,0.00111,0.999994,0.265663,0.821557,0.516312,0.051555,0.000598,0.043711,0.997713
0.41410923,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250364,1.231803,0.507303,-0.000366,-0.006413,0.006257,0.99996,0.24777,1.127449,0.460641,0.001651,-0.00314,0.001108,0.999993,0.265671,0.821558,0.516309,0.051548,0.000601,0.043715,0.997713
0.4243164,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250364,1.231803,0.507303,-0.000366,-0.006413,0.006257,0.99996,0.24777,1.127449,0.460641,0.001651,-0.00314,0.001108,0.999993,0.265671,0.821558,0.516309,0.051548,0.000601,0.043715,0.997713
0.43451667,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250363,1.231807,0.507303,-0.000361,-0.006413,0.006264,0.99996,0.247746,1.127438,0.460639,0.001411,-0.003047,0.001092,0.999994,0.265711,0.821528,0.516289,0.051539,0.000605,0.043621,0.997718
0.44463134,2.0,2.0,0.0,2.0,0.1003,0.12,0.0919,0.0891,0.1917,0.2817,0.2845,0.3,0.1073,0.2044,0.2058,0.127,0.2002,0.2002,-0.0248,-0.0431,0.250364,1.231804,0.507304,-0.000366,-0.006407,0.006254,0.99996,0.247773,1.127454,0.460647,0.001663,-0.003168,0.001091,0.999993,0.26567,0.821553,0.516309,0.051543,0.000598,0.043718,0.997713
