arduino_id,command_psi,sample_idx,sensor_idx,raw_counts,psi_est
3,6,39,3,6441,5.30765625
3,6,40,0,6455,5.327343750000001
3,6,40,1,6445,5.31328125
3,6,40,2,6544,5.452500000000001
3,6,40,3,6441,5.30765625
3,6,41,0,6458,5.3315624999999995
3,6,41,1,6445,5.31328125
3,6,41,2,6538,5.4440625
3,6,41,3,6441,5.30765625
3,6,42,0,6462,5.3371875
3,6,42,1,6447,5.31609375
3,6,42,2,6537,5.442656250000001
3,6,42,3,6446,5.314687500000001
3,6,43,0,6461,5.335781249999999
3,6,43,1,6446,5.314687500000001
3,6,43,2,6549,5.459531250000001
3,6,43,3,6445,5.31328125
3,6,44,0,6462,5.3371875
3,6,44,1,6445,5.31328125
3,6,44,2,6541,5.448281250000001
3,6,44,3,6446,5.314687500000001
3,6,45,0,6461,5.335781249999999
3,6,45,1,6447,5.31609375
3,6,45,2,6537,5.442656250000001
3,6,45,3,6446,5.314687500000001
3,6,46,0,6462,5.3371875
3,6,46,1,6445,5.31328125
3,6,46,2,6544,5.452500000000001
3,6,46,3,6447,5.31609375
3,6,47,0,6461,5.335781249999999
3,6,47,1,6445,5.31328125
3,6,47,2,6541,5.448281250000001
3,6,47,3,6440,5.30625
3,6,48,0,6462,5.3371875
3,6,48,1,6447,5.31609375
3,6,48,2,6544,5.452500000000001
3,6,48,3,6442,5.3090625000000005
3,6,49,0,6463,5.338593749999999
3,6,49,1,6446,5.314687500000001
3,6,49,2,6550,5.460937500000001
3,6,49,3,6444,5.311875000000001
3,8,0,0,6463,5.338593749999999
3,8,0,1,6447,5.31609375
3,8,0,2,6545,5.453906250000001
3,8,0,3,6446,5.314687500000001
3,8,1,0,6466,5.3428125
3,8,1,1,6449,5.31890625
3,8,1,2,6544,5.452500000000001
3,8,1,3,6447,5.31609375
3,8,2,0,6467,5.34421875
3,8,2,1,6452,5.323125000000001
3,8,2,2,6552,5.463749999999999
3,8,2,3,6446,5.314687500000001
3,8,3,0,6519,5.417343750000001
3,8,3,1,6490,5.3765624999999995
3,8,3,2,6589,5.51578125
3,8,3,3,6487,5.372343750000001
3,8,4,0,6608,5.5425
3,8,4,1,6574,5.4946875
3,8,4,2,6659,5.61421875
3,8,4,3,6564,5.480625
3,8,5,0,6751,5.7435937500000005
3,8,5,1,6695,5.66484375
3,8,5,2,6777,5.78015625
3,8,5,3,6671,5.631093750000001
3,8,6,0,6885,5.9320312500000005
3,8,6,1,6818,5.8378125
3,8,6,2,6894,5.944687500000001
3,8,6,3,6789,5.797031250000001
3,8,7,0,6977,6.06140625
3,8,7,1,6921,5.982656250000001
3,8,7,2,6991,6.081093749999999
3,8,7,3,6896,5.9475
3,8,8,0,7018,6.119062500000001
3,8,8,1,6977,6.06140625
3,8,8,2,7066,6.1865625
3,8,8,3,6965,6.0445312499999995
3,8,9,0,7046,6.158437500000001
3,8,9,1,7014,6.113437500000001
3,8,9,2,7108,6.245625
3,8,9,3,7007,6.10359375
3,8,10,0,7076,6.2006250000000005
3,8,10,1,7045,6.157031250000001
3,8,10,2,7135,6.2835937500000005
3,8,10,3,7043,6.154218750000001
3,8,11,0,7094,6.2259375
3,8,11,1,7062,6.1809375
3,8,11,2,7165,6.32578125
3,8,11,3,7066,6.1865625
3,8,12,0,7108,6.245625
3,8,12,1,7080,6.206250000000001
3,8,12,2,7185,6.35390625
3,8,12,3,7083,6.2104687499999995
3,8,13,0,7117,6.25828125
3,8,13,1,7093,6.22453125
3,8,13,2,7191,6.36234375
3,8,13,3,7099,6.23296875
3,8,14,0,7123,6.26671875
3,8,14,1,7100,6.234375
3,8,14,2,7204,6.380625000000001
3,8,14,3,7102,6.2371875
3,8,15,0,7128,6.27375
3,8,15,1,7100,6.234375
3,8,15,2,7209,6.387656249999999
3,8,15,3,7104,6.24
3,8,16,0,7129,6.27515625
3,8,16,1,7106,6.2428125
3,8,16,2,7204,6.380625000000001
3,8,16,3,7111,6.249843750000001
3,8,17,0,7133,6.28078125
3,8,17,1,7106,6.2428125
3,8,17,2,7216,6.3975
3,8,17,3,7111,6.249843750000001
3,8,18,0,7134,6.282187500000001
3,8,18,1,7106,6.2428125
3,8,18,2,7217,6.39890625
3,8,18,3,7113,6.252656250000001
3,8,19,0,7128,6.27375
3,8,19,1,7113,6.252656250000001
3,8,19,2,7211,6.390468749999999
3,8,19,3,7117,6.25828125
3,8,20,0,7132,6.279375
3,8,20,1,7113,6.252656250000001
3,8,20,2,7220,6.403125
3,8,20,3,7117,6.25828125
3,8,21,0,7135,6.2835937500000005
3,8,21,1,7112,6.251250000000001
3,8,21,2,7223,6.40734375
3,8,21,3,7116,6.256874999999999
3,8,22,0,7136,6.285
3,8,22,1,7117,6.25828125
3,8,22,2,7217,6.39890625
3,8,22,3,7121,6.26390625
3,8,23,0,7136,6.285
3,8,23,1,7119,6.26109375
3,8,23,2,7224,6.40875
3,8,23,3,7124,6.2681249999999995
3,8,24,0,7135,6.2835937500000005
3,8,24,1,7125,6.26953125
3,8,24,2,7224,6.40875
3,8,24,3,7124,6.2681249999999995
3,8,25,0,7142,6.293437500000001
3,8,25,1,7125,6.26953125
3,8,25,2,7223,6.40734375
3,8,25,3,7130,6.276562500000001
3,8,26,0,7148,6.301875
3,8,26,1,7126,6.2709375000000005
3,8,26,2,7230,6.417187500000001
3,8,26,3,7131,6.27796875
3,8,27,0,7148,6.301875
3,8,27,1,7125,6.26953125
3,8,27,2,7236,6.425625000000001
3,8,27,3,7129,6.27515625
3,8,28,0,7154,6.3103125
3,8,28,1,7132,6.279375
3,8,28,2,7231,6.41859375
3,8,28,3,7136,6.285
3,8,29,0,7154,6.3103125
3,8,29,1,7136,6.285
3,8,29,2,7237,6.427031250000001
3,8,29,3,7137,6.286406250000001
3,8,30,0,7161,6.32015625
3,8,30,1,7138,6.287812500000001
3,8,30,2,7243,6.43546875
3,8,30,3,7142,6.293437500000001
3,8,31,0,7161,6.32015625
3,8,31,1,7141,6.292031250000001
3,8,31,2,7238,6.428437500000001
3,8,31,3,7143,6.294843750000001
3,8,32,0,7161,6.32015625
3,8,32,1,7145,6.297656249999999
3,8,32,2,7249,6.4439062499999995
3,8,32,3,7145,6.297656249999999
3,8,33,0,7167,6.3285937500000005
3,8,33,1,7144,6.296250000000001
3,8,33,2,7250,6.4453125
3,8,33,3,7149,6.3032812499999995
3,8,34,0,7168,6.330000000000001
3,8,34,1,7146,6.2990625
3,8,34,2,7247,6.44109375
3,8,34,3,7152,6.3075
3,8,35,0,7167,6.3285937500000005
3,8,35,1,7151,6.30609375
3,8,35,2,7256,6.45375
3,8,35,3,7156,6.313125
3,8,36,0,7174,6.338437500000001
3,8,36,1,7150,6.3046875
3,8,36,2,7261,6.46078125
3,8,36,3,7156,6.313125
3,8,37,0,7174,6.338437500000001
3,8,37,1,7150,6.3046875
3,8,37,2,7256,6.45375
3,8,37,3,7162,6.321562500000001
3,8,38,0,7178,6.3440625
3,8,38,1,7157,6.31453125
3,8,38,2,7269,6.472031250000001
3,8,38,3,7163,6.32296875
3,8,39,0,7180,6.346875
3,8,39,1,7157,6.31453125
3,8,39,2,7269,6.472031250000001
3,8,39,3,7162,6.321562500000001
3,8,40,0,7184,6.3525
3,8,40,1,7163,6.32296875
3,8,40,2,7262,6.462187500000001
3,8,40,3,7169,6.331406250000001
3,8,41,0,7187,6.35671875
3,8,41,1,7164,6.324375000000001
3,8,41,2,7276,6.481875
3,8,41,3,7172,6.335625000000001
3,8,42,0,7191,6.36234375
3,8,42,1,7170,6.332812500000001
3,8,42,2,7275,6.48046875
3,8,42,3,7176,6.34125
3,8,43,0,7193,6.36515625
3,8,43,1,7170,6.332812500000001
3,8,43,2,7275,6.48046875
3,8,43,3,7175,6.339843750000001
3,8,44,0,7194,6.366562500000001
3,8,44,1,7170,6.332812500000001
3,8,44,2,7280,6.4875
3,8,44,3,7182,6.3496875
3,8,45,0,7200,6.375000000000001
3,8,45,1,7176,6.34125
3,8,45,2,7281,6.48890625
3,8,45,3,7181,6.348281249999999
3,8,46,0,7199,6.37359375
3,8,46,1,7181,6.348281249999999
3,8,46,2,7282,6.4903125
3,8,46,3,7188,6.358125
3,8,47,0,7199,6.37359375
3,8,47,1,7183,6.3510937499999995
3,8,47,2,7285,6.4945312500000005
3,8,47,3,7189,6.35953125
3,8,48,0,7200,6.375000000000001
3,8,48,1,7183,6.3510937499999995
3,8,48,2,7295,6.508593750000001
3,8,48,3,7188,6.358125
3,8,49,0,7205,6.382031250000001
3,8,49,1,7189,6.35953125
3,8,49,2,7287,6.497343750000001
3,8,49,3,7194,6.366562500000001
3,10,0,0,7206,6.383437500000001
3,10,0,1,7190,6.3609375
3,10,0,2,7289,6.500156250000001
3,10,0,3,7195,6.36796875
3,10,1,0,7212,6.391875
3,10,1,1,7188,6.358125
3,10,1,2,7296,6.510000000000001
3,10,1,3,7195,6.36796875
3,10,2,0,7217,6.39890625
3,10,2,1,7195,6.36796875
3,10,2,2,7297,6.511406250000001
3,10,2,3,7205,6.382031250000001
3,10,3,0,7271,6.47484375
3,10,3,1,7247,6.44109375
3,10,3,2,7339,6.57046875
3,10,3,3,7248,6.4425
3,10,4,0,7366,6.608437499999999
3,10,4,1,7326,6.5521875000000005
3,10,4,2,7425,6.691406250000001
3,10,4,3,7322,6.5465625
3,10,5,0,7502,6.7996875
3,10,5,1,7441,6.71390625
3,10,5,2,7521,6.82640625
3,10,5,3,7428,6.695625
3,10,6,0,7647,7.003593749999999
3,10,6,1,7580,6.909375000000001
3,10,6,2,7652,7.010625
3,10,6,3,7561,6.88265625
3,10,7,0,7734,7.125937500000001
3,10,7,1,7680,7.05
3,10,7,2,7763,7.166718750000001
3,10,7,3,7661,7.02328125
3,10,8,0,7776,7.185
3,10,8,1,7738,7.131562500000001
3,10,8,2,7820,7.246875
3,10,8,3,7730,7.120312500000001
3,10,9,0,7813,7.23703125
3,10,9,1,7783,7.19484375
3,10,9,2,7867,7.31296875
3,10,9,3,7781,7.19203125
3,10,10,0,7842,7.2778125
3,10,10,1,7819,7.245468750000001
3,10,10,2,7913,7.37765625
3,10,10,3,7819,7.245468750000001
3,10,11,0,7865,7.3101562499999995
3,10,11,1,7844,7.280625
3,10,11,2,7933,7.4057812499999995
3,10,11,3,7844,7.280625
3,10,12,0,7879,7.32984375
3,10,12,1,7860,7.3031250000000005
3,10,12,2,7952,7.432500000000001
3,10,12,3,7858,7.3003125
3,10,13,0,7892,7.348125000000001
3,10,13,1,7872,7.32
3,10,13,2,7970,7.4578125
3,10,13,3,7874,7.3228124999999995
3,10,14,0,7897,7.355156249999999
3,10,14,1,7877,7.32703125
3,10,14,2,7971,7.45921875
3,10,14,3,7876,7.3256250000000005
3,10,15,0,7898,7.3565625
3,10,15,1,7877,7.32703125
3,10,15,2,7970,7.4578125
3,10,15,3,7883,7.33546875
3,10,16,0,7905,7.36640625
3,10,16,1,7883,7.33546875
3,10,16,2,7983,7.47609375
3,10,16,3,7883,7.33546875
3,10,17,0,7905,7.36640625
3,10,17,1,7889,7.343906250000001
3,10,17,2,7977,7.46765625
3,10,17,3,7887,7.341093750000001
3,10,18,0,7912,7.376250000000001
3,10,18,1,7891,7.346718750000001
3,10,18,2,7982,7.474687500000001
3,10,18,3,7889,7.343906250000001
3,10,19,0,7911,7.37484375
3,10,19,1,7892,7.348125000000001
3,10,19,2,7990,7.4859374999999995
3,10,19,3,7896,7.35375
3,10,20,0,7917,7.3832812500000005
3,10,20,1,7896,7.35375
3,10,20,2,7989,7.48453125
3,10,20,3,7895,7.352343749999999
3,10,21,0,7918,7.384687500000001
3,10,21,1,7903,7.36359375
3,10,21,2,7996,7.494375
3,10,21,3,7902,7.3621875
3,10,22,0,7924,7.393125000000001
3,10,22,1,7905,7.36640625
3,10,22,2,8006,7.5084375
3,10,22,3,7908,7.370625
3,10,23,0,7924,7.393125000000001
3,10,23,1,7908,7.370625
3,10,23,2,8002,7.5028125
3,10,23,3,7908,7.370625
3,10,24,0,7923,7.391718750000001
3,10,24,1,7910,7.3734375000000005
3,10,24,2,8002,7.5028125
3,10,24,3,7908,7.370625
3,10,25,0,7924,7.393125000000001
3,10,25,1,7910,7.3734375000000005
3,10,25,2,8008,7.51125
3,10,25,3,7909,7.37203125
3,10,26,0,7924,7.393125000000001
3,10,26,1,7909,7.37203125
3,10,26,2,8002,7.5028125
3,10,26,3,7910,7.3734375000000005
3,10,27,0,7927,7.397343749999999
3,10,27,1,7915,7.38046875
3,10,27,2,8002,7.5028125
3,10,27,3,7915,7.38046875
3,10,28,0,7930,7.4015625
3,10,28,1,7916,7.381875000000001
3,10,28,2,8008,7.51125
3,10,28,3,7915,7.38046875
3,10,29,0,7934,7.4071875
3,10,29,1,7914,7.379062500000001
3,10,29,2,8008,7.51125
3,10,29,3,7914,7.379062500000001
3,10,30,0,7936,7.41
3,10,30,1,7916,7.381875000000001
3,10,30,2,8008,7.51125
3,10,30,3,7915,7.38046875
3,10,31,0,7937,7.41140625
3,10,31,1,7916,7.381875000000001
3,10,31,2,8017,7.523906250000001
3,10,31,3,7920,7.387500000000001
3,10,32,0,7940,7.415625
3,10,32,1,7916,7.381875000000001
3,10,32,2,8014,7.519687500000001
3,10,32,3,7921,7.388906250000001
3,10,33,0,7943,7.41984375
3,10,33,1,7915,7.38046875
3,10,33,2,8014,7.519687500000001
3,10,33,3,7920,7.387500000000001
3,10,34,0,7944,7.421250000000001
3,10,34,1,7917,7.3832812500000005
3,10,34,2,8021,7.52953125
3,10,34,3,7922,7.390312500000001
3,10,35,0,7943,7.41984375
3,10,35,1,7922,7.390312500000001
3,10,35,2,8015,7.52109375
3,10,35,3,7926,7.395937500000001
3,10,36,0,7943,7.41984375
3,10,36,1,7927,7.397343749999999
3,10,36,2,8021,7.52953125
3,10,36,3,7927,7.397343749999999
3,10,37,0,7950,7.429687500000001
3,10,37,1,7930,7.4015625
3,10,37,2,8027,7.53796875
3,10,37,3,7928,7.39875
3,10,38,0,7949,7.42828125
3,10,38,1,7928,7.39875
3,10,38,2,8022,7.530937499999999
3,10,38,3,7933,7.4057812499999995
3,10,39,0,7950,7.429687500000001
3,10,39,1,7935,7.40859375
3,10,39,2,8028,7.539375
3,10,39,3,7933,7.4057812499999995
3,10,40,0,7950,7.429687500000001
3,10,40,1,7935,7.40859375
3,10,40,2,8034,7.5478125
3,10,40,3,7940,7.415625
3,10,41,0,7956,7.438125000000001
3,10,41,1,7935,7.40859375
3,10,41,2,8028,7.539375
3,10,41,3,7939,7.41421875
3,10,42,0,7956,7.438125000000001
3,10,42,1,7941,7.41703125
3,10,42,2,8028,7.539375
3,10,42,3,7940,7.415625
3,10,43,0,7957,7.439531250000001
3,10,43,1,7942,7.4184375000000005
3,10,43,2,8039,7.554843750000001
3,10,43,3,7944,7.421250000000001
3,10,44,0,7955,7.436718750000001
3,10,44,1,7943,7.41984375
3,10,44,2,8033,7.54640625
3,10,44,3,7946,7.424062500000001
3,10,45,0,7962,7.4465625
3,10,45,1,7947,7.42546875
3,10,45,2,8038,7.5534375
3,10,45,3,7946,7.424062500000001
3,10,46,0,7963,7.447968749999999
3,10,46,1,7948,7.426875000000001
3,10,46,2,8046,7.564687500000001
3,10,46,3,7947,7.42546875
3,10,47,0,7963,7.447968749999999
3,10,47,1,7948,7.426875000000001
3,10,47,2,8040,7.55625
3,10,47,3,7952,7.432500000000001
3,10,48,0,7968,7.455
3,10,48,1,7948,7.426875000000001
3,10,48,2,8046,7.564687500000001
3,10,48,3,7952,7.432500000000001
3,10,49,0,7970,7.4578125
3,10,49,1,7955,7.436718750000001
3,10,49,2,8053,7.57453125
3,10,49,3,7955,7.436718750000001
6,0,0,0,2858,0.2690624999999999
6,0,0,1,2877,0.2957812500000001
6,0,0,2,2878,0.29718750000000016
6,0,0,3,2886,0.30843749999999975
6,0,1,0,2887,0.3098437499999998
6,0,1,1,2896,0.3225000000000003
6,0,1,2,2892,0.3168750000000001
6,0,1,3,2881,0.3014062500000003
6,0,2,0,2878,0.29718750000000016
6,0,2,1,2894,0.3196875000000002
6,0,2,2,2890,0.31406249999999997
6,0,2,3,2879,0.2985937500000002
6,0,3,0,2887,0.3098437499999998
6,0,3,1,2892,0.3168750000000001
6,0,3,2,2896,0.3225000000000003
6,0,3,3,2877,0.2957812500000001
6,0,4,0,2882,0.3028125000000004
6,0,4,1,2896,0.3225000000000003
6,0,4,2,2896,0.3225000000000003
6,0,4,3,2877,0.2957812500000001
6,0,5,0,2886,0.30843749999999975
6,0,5,1,2885,0.3070312499999997
6,0,5,2,2892,0.3168750000000001
6,0,5,3,2879,0.2985937500000002
6,0,6,0,2878,0.29718750000000016
6,0,6,1,2896,0.3225000000000003
6,0,6,2,2894,0.3196875000000002
6,0,6,3,2882,0.3028125000000004
6,0,7,0,2887,0.3098437499999998
6,0,7,1,2889,0.3126562499999999
6,0,7,2,2896,0.3225000000000003
6,0,7,3,2881,0.3014062500000003
6,0,8,0,2883,0.3042187500000004
6,0,8,1,2896,0.3225000000000003
6,0,8,2,2894,0.3196875000000002
6,0,8,3,2881,0.3014062500000003
6,0,9,0,2880,0.30000000000000027
6,0,9,1,2885,0.3070312499999997
6,0,9,2,2896,0.3225000000000003
6,0,9,3,2879,0.2985937500000002
6,0,10,0,2881,0.3014062500000003
6,0,10,1,2894,0.3196875000000002
6,0,10,2,2889,0.3126562499999999
6,0,10,3,2881,0.3014062500000003
6,0,11,0,2880,0.30000000000000027
6,0,11,1,2892,0.3168750000000001
6,0,11,2,2896,0.3225000000000003
6,0,11,3,2879,0.2985937500000002
6,0,12,0,2885,0.3070312499999997
6,0,12,1,2894,0.3196875000000002
6,0,12,2,2894,0.3196875000000002
6,0,12,3,2878,0.29718750000000016
6,0,13,0,2880,0.30000000000000027
6,0,13,1,2892,0.3168750000000001
6,0,13,2,2896,0.3225000000000003
6,0,13,3,2879,0.2985937500000002
6,0,14,0,2885,0.3070312499999997
6,0,14,1,2890,0.31406249999999997
6,0,14,2,2894,0.3196875000000002
6,0,14,3,2877,0.2957812500000001
6,0,15,0,2883,0.3042187500000004
6,0,15,1,2894,0.3196875000000002
6,0,15,2,2896,0.3225000000000003
6,0,15,3,2879,0.2985937500000002
6,0,16,0,2880,0.30000000000000027
6,0,16,1,2890,0.31406249999999997
6,0,16,2,2894,0.3196875000000002
6,0,16,3,2876,0.29437500000000005
6,0,17,0,2882,0.3028125000000004
6,0,17,1,2890,0.31406249999999997
6,0,17,2,2892,0.3168750000000001
6,0,17,3,2883,0.3042187500000004
6,0,18,0,2887,0.3098437499999998
6,0,18,1,2887,0.3098437499999998
6,0,18,2,2895,0.32109375000000023
6,0,18,3,2881,0.3014062500000003
6,0,19,0,2883,0.3042187500000004
6,0,19,1,2894,0.3196875000000002
6,0,19,2,2894,0.3196875000000002
6,0,19,3,2881,0.3014062500000003
6,0,20,0,2885,0.3070312499999997
6,0,20,1,2889,0.3126562499999999
6,0,20,2,2896,0.3225000000000003
6,0,20,3,2877,0.2957812500000001
6,0,21,0,2882,0.3028125000000004
6,0,21,1,2894,0.3196875000000002
6,0,21,2,2894,0.3196875000000002
6,0,21,3,2882,0.3028125000000004
6,0,22,0,2885,0.3070312499999997
6,0,22,1,2889,0.3126562499999999
6,0,22,2,2896,0.3225000000000003
6,0,22,3,2878,0.29718750000000016
6,0,23,0,2880,0.30000000000000027
6,0,23,1,2896,0.3225000000000003
6,0,23,2,2894,0.3196875000000002
6,0,23,3,2879,0.2985937500000002
6,0,24,0,2885,0.3070312499999997
6,0,24,1,2889,0.3126562499999999
6,0,24,2,2896,0.3225000000000003
6,0,24,3,2878,0.29718750000000016
6,0,25,0,2882,0.3028125000000004
6,0,25,1,2895,0.32109375000000023
6,0,25,2,2894,0.3196875000000002
6,0,25,3,2882,0.3028125000000004
6,0,26,0,2885,0.3070312499999997
6,0,26,1,2891,0.31546875
6,0,26,2,2890,0.31406249999999997
6,0,26,3,2881,0.3014062500000003
6,0,27,0,2881,0.3014062500000003
6,0,27,1,2889,0.3126562499999999
6,0,27,2,2894,0.3196875000000002
6,0,27,3,2885,0.3070312499999997
6,0,28,0,2887,0.3098437499999998
6,0,28,1,2889,0.3126562499999999
6,0,28,2,2897,0.32390625000000034
6,0,28,3,2879,0.2985937500000002
6,0,29,0,2876,0.29437500000000005
6,0,29,1,2896,0.3225000000000003
6,0,29,2,2896,0.3225000000000003
6,0,29,3,2878,0.29718750000000016
6,0,30,0,2885,0.3070312499999997
6,0,30,1,2889,0.3126562499999999
6,0,30,2,2896,0.3225000000000003
6,0,30,3,2880,0.30000000000000027
6,0,31,0,2881,0.3014062500000003
6,0,31,1,2896,0.3225000000000003
6,0,31,2,2896,0.3225000000000003
6,0,31,3,2883,0.3042187500000004
6,0,32,0,2887,0.3098437499999998
6,0,32,1,2890,0.31406249999999997
6,0,32,2,2897,0.32390625000000034
6,0,32,3,2881,0.3014062500000003
6,0,33,0,2881,0.3014062500000003
6,0,33,1,2894,0.3196875000000002
6,0,33,2,2894,0.3196875000000002
6,0,33,3,2879,0.2985937500000002
6,0,34,0,2880,0.30000000000000027
6,0,34,1,2885,0.3070312499999997
6,0,34,2,2896,0.3225000000000003
6,0,34,3,2881,0.3014062500000003
6,0,35,0,2882,0.3028125000000004
6,0,35,1,2889,0.3126562499999999
6,0,35,2,2894,0.3196875000000002
6,0,35,3,2879,0.2985937500000002
6,0,36,0,2882,0.3028125000000004
6,0,36,1,2890,0.31406249999999997
6,0,36,2,2896,0.3225000000000003
6,0,36,3,2877,0.2957812500000001
6,0,37,0,2883,0.3042187500000004
6,0,37,1,2894,0.3196875000000002
6,0,37,2,2892,0.3168750000000001
6,0,37,3,2878,0.29718750000000016
6,0,38,0,2881,0.3014062500000003
6,0,38,1,2894,0.3196875000000002
6,0,38,2,2897,0.32390625000000034
6,0,38,3,2881,0.3014062500000003
6,0,39,0,2887,0.3098437499999998
6,0,39,1,2890,0.31406249999999997
6,0,39,2,2894,0.3196875000000002
6,0,39,3,2881,0.3014062500000003
6,0,40,0,2878,0.29718750000000016
6,0,40,1,2894,0.3196875000000002
6,0,40,2,2896,0.3225000000000003
6,0,40,3,2879,0.2985937500000002
6,0,41,0,2883,0.3042187500000004
6,0,41,1,2891,0.31546875
6,0,41,2,2892,0.3168750000000001
6,0,41,3,2881,0.3014062500000003
6,0,42,0,2885,0.3070312499999997
6,0,42,1,2894,0.3196875000000002
6,0,42,2,2895,0.32109375000000023
6,0,42,3,2877,0.2957812500000001
6,0,43,0,2882,0.3028125000000004
6,0,43,1,2889,0.3126562499999999
6,0,43,2,2894,0.3196875000000002
6,0,43,3,2876,0.29437500000000005
6,0,44,0,2882,0.3028125000000004
6,0,44,1,2891,0.31546875
6,0,44,2,2894,0.3196875000000002
6,0,44,3,2875,0.29296875
6,0,45,0,2880,0.30000000000000027
6,0,45,1,2890,0.31406249999999997
6,0,45,2,2894,0.3196875000000002
6,0,45,3,2875,0.29296875
6,0,46,0,2884,0.3056250000000005
6,0,46,1,2896,0.3225000000000003
6,0,46,2,2894,0.3196875000000002
6,0,46,3,2882,0.3028125000000004
6,0,47,0,2887,0.3098437499999998
6,0,47,1,2892,0.3168750000000001
6,0,47,2,2896,0.3225000000000003
6,0,47,3,2878,0.29718750000000016
6,0,48,0,2880,0.30000000000000027
6,0,48,1,2896,0.3225000000000003
6,0,48,2,2892,0.3168750000000001
6,0,48,3,2879,0.2985937500000002
6,0,49,0,2885,0.3070312499999997
6,0,49,1,2892,0.3168750000000001
6,0,49,2,2890,0.31406249999999997
6,0,49,3,2878,0.29718750000000016
6,2,0,0,2879,0.2985937500000002
6,2,0,1,2890,0.31406249999999997
6,2,0,2,2894,0.3196875000000002
6,2,0,3,2878,0.29718750000000016
6,2,1,0,2887,0.3098437499999998
6,2,1,1,2889,0.3126562499999999
6,2,1,2,2894,0.3196875000000002
6,2,1,3,2878,0.29718750000000016
6,2,2,0,2878,0.29718750000000016
6,2,2,1,2896,0.3225000000000003
6,2,2,2,2894,0.3196875000000002
6,2,2,3,2877,0.2957812500000001
6,2,3,0,2886,0.30843749999999975
6,2,3,1,2889,0.3126562499999999
6,2,3,2,2896,0.3225000000000003
6,2,3,3,2881,0.3014062500000003
6,2,4,0,2882,0.3028125000000004
6,2,4,1,2895,0.32109375000000023
6,2,4,2,2896,0.3225000000000003
6,2,4,3,2883,0.3042187500000004
6,2,5,0,2887,0.3098437499999998
6,2,5,1,2891,0.31546875
6,2,5,2,2896,0.3225000000000003
6,2,5,3,2880,0.30000000000000027
6,2,6,0,2879,0.2985937500000002
6,2,6,1,2894,0.3196875000000002
6,2,6,2,2891,0.31546875
6,2,6,3,2880,0.30000000000000027
6,2,7,0,2885,0.3070312499999997
6,2,7,1,2891,0.31546875
6,2,7,2,2896,0.3225000000000003
6,2,7,3,2880,0.30000000000000027
6,2,8,0,2883,0.3042187500000004
6,2,8,1,2894,0.3196875000000002
6,2,8,2,2890,0.31406249999999997
6,2,8,3,2880,0.30000000000000027
6,2,9,0,2880,0.30000000000000027
6,2,9,1,2889,0.3126562499999999
6,2,9,2,2896,0.3225000000000003
6,2,9,3,2881,0.3014062500000003
6,2,10,0,2883,0.3042187500000004
6,2,10,1,2896,0.3225000000000003
6,2,10,2,2889,0.3126562499999999
6,2,10,3,2878,0.29718750000000016
6,2,11,0,2881,0.3014062500000003
6,2,11,1,2887,0.3098437499999998
6,2,11,2,2896,0.3225000000000003
6,2,11,3,2879,0.2985937500000002
6,2,12,0,2883,0.3042187500000004
6,2,12,1,2894,0.3196875000000002
6,2,12,2,2892,0.3168750000000001
6,2,12,3,2879,0.2985937500000002
6,2,13,0,2882,0.3028125000000004
6,2,13,1,2889,0.3126562499999999
6,2,13,2,2891,0.31546875
6,2,13,3,2879,0.2985937500000002
6,2,14,0,2882,0.3028125000000004
6,2,14,1,2894,0.3196875000000002
6,2,14,2,2892,0.3168750000000001
6,2,14,3,2881,0.3014062500000003
6,2,15,0,2880,0.30000000000000027
6,2,15,1,2889,0.3126562499999999
6,2,15,2,2892,0.3168750000000001
6,2,15,3,2879,0.2985937500000002
6,2,16,0,2887,0.3098437499999998
6,2,16,1,2894,0.3196875000000002
6,2,16,2,2894,0.3196875000000002
6,2,16,3,2883,0.3042187500000004
6,2,17,0,2883,0.3042187500000004
6,2,17,1,2891,0.31546875
6,2,17,2,2896,0.3225000000000003
6,2,17,3,2874,0.29156249999999995
6,2,18,0,2885,0.3070312499999997
6,2,18,1,2894,0.3196875000000002
6,2,18,2,2894,0.3196875000000002
6,2,18,3,2875,0.29296875
6,2,19,0,2879,0.2985937500000002
6,2,19,1,2894,0.3196875000000002
6,2,19,2,2894,0.3196875000000002
6,2,19,3,2879,0.2985937500000002
6,2,20,0,2883,0.3042187500000004
6,2,20,1,2894,0.3196875000000002
6,2,20,2,2894,0.3196875000000002
6,2,20,3,2877,0.2957812500000001
6,2,21,0,2882,0.3028125000000004
6,2,21,1,2894,0.3196875000000002
6,2,21,2,2894,0.3196875000000002
6,2,21,3,2879,0.2985937500000002
6,2,22,0,2885,0.3070312499999997
6,2,22,1,2889,0.3126562499999999
6,2,22,2,2896,0.3225000000000003
6,2,22,3,2879,0.2985937500000002
6,2,23,0,2882,0.3028125000000004
6,2,23,1,2894,0.3196875000000002
6,2,23,2,2894,0.3196875000000002
6,2,23,3,2886,0.30843749999999975
6,2,24,0,2880,0.30000000000000027
6,2,24,1,2894,0.3196875000000002
6,2,24,2,2896,0.3225000000000003
6,2,24,3,2879,0.2985937500000002
6,2,25,0,2883,0.3042187500000004
6,2,25,1,2894,0.3196875000000002
6,2,25,2,2896,0.3225000000000003
6,2,25,3,2883,0.3042187500000004
6,2,26,0,2887,0.3098437499999998
6,2,26,1,2889,0.3126562499999999
6,2,26,2,2896,0.3225000000000003
