time,col0_lv0,col0_lv1,col0_lv2,col0_lv3,col0_lv4,col1_lv0,col1_lv1,col1_lv2,col1_lv3,col1_lv4,col2_lv0,col2_lv1,col2_lv2,col2_lv3,col2_lv4,col3_lv0,col3_lv1,col3_lv2,col3_lv3,col3_lv4
0.360000,2.0442,2.0442,2.0442,2.0442,2.0442,2.2439,2.2439,2.2439,2.2439,2.2439,4.3558,4.3558,4.3558,4.3558,4.3558,4.1561,4.1561,4.1561,4.1561,4.1561
0.370000,2.0206,2.0206,2.0206,2.0206,2.0206,2.2732,2.2732,2.2732,2.2732,2.2732,4.3794,4.3794,4.3794,4.3794,4.3794,4.1268,4.1268,4.1268,4.1268,4.1268
0.380000,1.9976,1.9976,1.9976,1.9976,1.9976,2.3031,2.3031,2.3031,2.3031,2.3031,4.4024,4.4024,4.4024,4.4024,4.4024,4.0969,4.0969,4.0969,4.0969,4.0969
0.390000,1.9755,1.9755,1.9755,1.9755,1.9755,2.3336,2.3336,2.3336,2.3336,2.3336,4.4245,4.4245,4.4245,4.4245,4.4245,4.0664,4.0664,4.0664,4.0664,4.0664
0.400000,1.9541,1.9541,1.9541,1.9541,1.9541,2.3647,2.3647,2.3647,2.3647,2.3647,4.4459,4.4459,4.4459,4.4459,4.4459,4.0353,4.0353,4.0353,4.0353,4.0353
0.410000,1.9335,1.9335,1.9335,1.9335,1.9335,2.3963,2.3963,2.3963,2.3963,2.3963,4.4665,4.4665,4.4665,4.4665,4.4665,4.0037,4.0037,4.0037,4.0037,4.0037
0.420000,1.9137,1.9137,1.9137,1.9137,1.9137,2.4283,2.4283,2.4283,2.4283,2.4283,4.4863,4.4863,4.4863,4.4863,4.4863,3.9717,3.9717,3.9717,3.9717,3.9717
0.430000,1.8947,1.8947,1.8947,1.8947,1.8947,2.4609,2.4609,2.4609,2.4609,2.4609,4.5053,4.5053,4.5053,4.5053,4.5053,3.9391,3.9391,3.9391,3.9391,3.9391
0.440000,1.8766,1.8766,1.8766,1.8766,1.8766,2.4939,2.4939,2.4939,2.4939,2.4939,4.5234,4.5234,4.5234,4.5234,4.5234,3.9061,3.9061,3.9061,3.9061,3.9061
0.450000,1.8592,1.8592,1.8592,1.8592,1.8592,2.5274,2.5274,2.5274,2.5274,2.5274,4.5408,4.5408,4.5408,4.5408,4.5408,3.8726,3.8726,3.8726,3.8726,3.8726
0.460000,1.8428,1.8428,1.8428,1.8428,1.8428,2.5613,2.5613,2.5613,2.5613,2.5613,4.5572,4.5572,4.5572,4.5572,4.5572,3.8387,3.8387,3.8387,3.8387,3.8387
0.470000,1.8271,1.8271,1.8271,1.8271,1.8271,2.5956,2.5956,2.5956,2.5956,2.5956,4.5729,4.5729,4.5729,4.5729,4.5729,3.8044,3.8044,3.8044,3.8044,3.8044
0.480000,1.8124,1.8124,1.8124,1.8124,1.8124,2.6303,2.6303,2.6303,2.6303,2.6303,4.5876,4.5876,4.5876,4.5876,4.5876,3.7697,3.7697,3.7697,3.7697,3.7697
0.490000,1.7985,1.7985,1.7985,1.7985,1.7985,2.6654,2.6654,2.6654,2.6654,2.6654,4.6015,4.6015,4.6015,4.6015,4.6015,3.7346,3.7346,3.7346,3.7346,3.7346
0.500000,1.7855,1.7855,1.7855,1.7855,1.7855,2.7008,2.7008,2.7008,2.7008,2.7008,4.6145,4.6145,4.6145,4.6145,4.6145,3.6992,3.6992,3.6992,3.6992,3.6992
0.510000,1.7734,1.7734,1.7734,1.7734,1.7734,2.7365,2.7365,2.7365,2.7365,2.7365,4.6266,4.6266,4.6266,4.6266,4.6266,3.6635,3.6635,3.6635,3.6635,3.6635
0.520000,1.7622,1.7622,1.7622,1.7622,1.7622,2.7725,2.7725,2.7725,2.7725,2.7725,4.6378,4.6378,4.6378,4.6378,4.6378,3.6275,3.6275,3.6275,3.6275,3.6275
0.530000,1.7519,1.7519,1.7519,1.7519,1.7519,2.8087,2.8087,2.8087,2.8087,2.8087,4.6481,4.6481,4.6481,4.6481,4.6481,3.5913,3.5913,3.5913,3.5913,3.5913
0.540000,1.7426,1.7426,1.7426,1.7426,1.7426,2.8453,2.8453,2.8453,2.8453,2.8453,4.6574,4.6574,4.6574,4.6574,4.6574,3.5547,3.5547,3.5547,3.5547,3.5547
0.550000,1.7341,1.7341,1.7341,1.7341,1.7341,2.8820,2.8820,2.8820,2.8820,2.8820,4.6659,4.6659,4.6659,4.6659,4.6659,3.5180,3.5180,3.5180,3.5180,3.5180
0.560000,1.7266,1.7266,1.7266,1.7266,1.7266,2.9189,2.9189,2.9189,2.9189,2.9189,4.6734,4.6734,4.6734,4.6734,4.6734,3.4811,3.4811,3.4811,3.4811,3.4811
0.570000,1.7200,1.7200,1.7200,1.7200,1.7200,2.9560,2.9560,2.9560,2.9560,2.9560,4.6800,4.6800,4.6800,4.6800,4.6800,3.4440,3.4440,3.4440,3.4440,3.4440
0.580000,1.7143,1.7143,1.7143,1.7143,1.7143,2.9933,2.9933,2.9933,2.9933,2.9933,4.6857,4.6857,4.6857,4.6857,4.6857,3.4067,3.4067,3.4067,3.4067,3.4067
0.590000,1.7096,1.7096,1.7096,1.7096,1.7096,3.0307,3.0307,3.0307,3.0307,3.0307,4.6904,4.6904,4.6904,4.6904,4.6904,3.3693,3.3693,3.3693,3.3693,3.3693
0.600000,1.7058,1.7058,1.7058,1.7058,1.7058,3.0682,3.0682,3.0682,3.0682,3.0682,4.6942,4.6942,4.6942,4.6942,4.6942,3.3318,3.3318,3.3318,3.3318,3.3318
0.610000,1.7030,1.7030,1.7030,1.7030,1.7030,3.1058,3.1058,3.1058,3.1058,3.1058,4.6970,4.6970,4.6970,4.6970,4.6970,3.2942,3.2942,3.2942,3.2942,3.2942
0.620000,1.7011,1.7011,1.7011,1.7011,1.7011,3.1435,3.1435,3.1435,3.1435,3.1435,4.6989,4.6989,4.6989,4.6989,4.6989,3.2565,3.2565,3.2565,3.2565,3.2565
0.630000,1.7001,1.7001,1.7001,1.7001,1.7001,3.1812,3.1812,3.1812,3.1812,3.1812,4.6999,4.6999,4.6999,4.6999,4.6999,3.2188,3.2188,3.2188,3.2188,3.2188
0.640000,1.7001,1.7001,1.7001,1.7001,1.7001,3.2188,3.2188,3.2188,3.2188,3.2188,4.6999,4.6999,4.6999,4.6999,4.6999,3.1812,3.1812,3.1812,3.1812,3.1812
0.650000,1.7011,1.7011,1.7011,1.7011,1.7011,3.2565,3.2565,3.2565,3.2565,3.2565,4.6989,4.6989,4.6989,4.6989,4.6989,3.1435,3.1435,3.1435,3.1435,3.1435
0.660000,1.7030,1.7030,1.7030,1.7030,1.7030,3.2942,3.2942,3.2942,3.2942,3.2942,4.6970,4.6970,4.6970,4.6970,4.6970,3.1058,3.1058,3.1058,3.1058,3.1058
0.670000,1.7058,1.7058,1.7058,1.7058,1.7058,3.3318,3.3318,3.3318,3.3318,3.3318,4.6942,4.6942,4.6942,4.6942,4.6942,3.0682,3.0682,3.0682,3.0682,3.0682
0.680000,1.7096,1.7096,1.7096,1.7096,1.7096,3.3693,3.3693,3.3693,3.3693,3.3693,4.6904,4.6904,4.6904,4.6904,4.6904,3.0307,3.0307,3.0307,3.0307,3.0307
0.690000,1.7143,1.7143,1.7143,1.7143,1.7143,3.4067,3.4067,3.4067,3.4067,3.4067,4.6857,4.6857,4.6857,4.6857,4.6857,2.9933,2.9933,2.9933,2.9933,2.9933
0.700000,1.7200,1.7200,1.7200,1.7200,1.7200,3.4440,3.4440,3.4440,3.4440,3.4440,4.6800,4.6800,4.6800,4.6800,4.6800,2.9560,2.9560,2.9560,2.9560,2.9560
0.710000,1.7266,1.7266,1.7266,1.7266,1.7266,3.4811,3.4811,3.4811,3.4811,3.4811,4.6734,4.6734,4.6734,4.6734,4.6734,2.9189,2.9189,2.9189,2.9189,2.9189
0.720000,1.7341,1.7341,1.7341,1.7341,1.7341,3.5180,3.5180,3.5180,3.5180,3.5180,4.6659,4.6659,4.6659,4.6659,4.6659,2.8820,2.8820,2.8820,2.8820,2.8820
0.730000,1.7426,1.7426,1.7426,1.7426,1.7426,3.5547,3.5547,3.5547,3.5547,3.5547,4.6574,4.6574,4.6574,4.6574,4.6574,2.8453,2.8453,2.8453,2.8453,2.8453
0.740000,1.7519,1.7519,1.7519,1.7519,1.7519,3.5913,3.5913,3.5913,3.5913,3.5913,4.6481,4.6481,4.6481,4.6481,4.6481,2.8087,2.8087,2.8087,2.8087,2.8087
0.750000,1.7622,1.7622,1.7622,1.7622,1.7622,3.6275,3.6275,3.6275,3.6275,3.6275,4.6378,4.6378,4.6378,4.6378,4.6378,2.7725,2.7725,2.7725,2.7725,2.7725
0.760000,1.7734,1.7734,1.7734,1.7734,1.7734,3.6635,3.6635,3.6635,3.6635,3.6635,4.6266,4.6266,4.6266,4.6266,4.6266,2.7365,2.7365,2.7365,2.7365,2.7365
0.770000,1.7855,1.7855,1.7855,1.7855,1.7855,3.6992,3.6992,3.6992,3.6992,3.6992,4.6145,4.6145,4.6145,4.6145,4.6145,2.7008,2.7008,2.7008,2.7008,2.7008
0.780000,1.7985,1.7985,1.7985,1.7985,1.7985,3.7346,3.7346,3.7346,3.7346,3.7346,4.6015,4.6015,4.6015,4.6015,4.6015,2.6654,2.6654,2.6654,2.6654,2.6654
0.790000,1.8124,1.8124,1.8124,1.8124,1.8124,3.7697,3.7697,3.7697,3.7697,3.7697,4.5876,4.5876,4.5876,4.5876,4.5876,2.6303,2.6303,2.6303,2.6303,2.6303
0.800000,1.8271,1.8271,1.8271,1.8271,1.8271,3.8044,3.8044,3.8044,3.8044,3.8044,4.5729,4.5729,4.5729,4.5729,4.5729,2.5956,2.5956,2.5956,2.5956,2.5956
0.810000,1.8428,1.8428,1.8428,1.8428,1.8428,3.8387,3.8387,3.8387,3.8387,3.8387,4.5572,4.5572,4.5572,4.5572,4.5572,2.5613,2.5613,2.5613,2.5613,2.5613
0.820000,1.8592,1.8592,1.8592,1.8592,1.8592,3.8726,3.8726,3.8726,3.8726,3.8726,4.5408,4.5408,4.5408,4.5408,4.5408,2.5274,2.5274,2.5274,2.5274,2.5274
0.830000,1.8766,1.8766,1.8766,1.8766,1.8766,3.9061,3.9061,3.9061,3.9061,3.9061,4.5234,4.5234,4.5234,4.5234,4.5234,2.4939,2.4939,2.4939,2.4939,2.4939
0.840000,1.8947,1.8947,1.8947,1.8947,1.8947,3.9391,3.9391,3.9391,3.9391,3.9391,4.5053,4.5053,4.5053,4.5053,4.5053,2.4609,2.4609,2.4609,2.4609,2.4609
0.850000,1.9137,1.9137,1.9137,1.9137,1.9137,3.9717,3.9717,3.9717,3.9717,3.9717,4.4863,4.4863,4.4863,4.4863,4.4863,2.4283,2.4283,2.4283,2.4283,2.4283
0.860000,1.9335,1.9335,1.9335,1.9335,1.9335,4.0037,4.0037,4.0037,4.0037,4.0037,4.4665,4.4665,4.4665,4.4665,4.4665,2.3963,2.3963,2.3963,2.3963,2.3963
0.870000,1.9541,1.9541,1.9541,1.9541,1.9541,4.0353,4.0353,4.0353,4.0353,4.0353,4.4459,4.4459,4.4459,4.4459,4.4459,2.3647,2.3647,2.3647,2.3647,2.3647
0.880000,1.9755,1.9755,1.9755,1.9755,1.9755,4.0664,4.0664,4.0664,4.0664,4.0664,4.4245,4.4245,4.4245,4.4245,4.4245,2.3336,2.3336,2.3336,2.3336,2.3336
0.890000,1.9976,1.9976,1.9976,1.9976,1.9976,4.0969,4.0969,4.0969,4.0969,4.0969,4.4024,4.4024,4.4024,4.4024,4.4024,2.3031,2.3031,2.3031,2.3031,2.3031
0.900000,2.0206,2.0206,2.0206,2.0206,2.0206,4.1268,4.1268,4.1268,4.1268,4.1268,4.3794,4.3794,4.3794,4.3794,4.3794,2.2732,2.2732,2.2732,2.2732,2.2732
0.910000,2.0442,2.0442,2.0442,2.0442,2.0442,4.1561,4.1561,4.1561,4.1561,4.1561,4.3558,4.3558,4.3558,4.3558,4.3558,2.2439,2.2439,2.2439,2.2439,2.2439
0.920000,2.0686,2.0686,2.0686,2.0686,2.0686,4.1849,4.1849,4.1849,4.1849,4.1849,4.3314,4.3314,4.3314,4.3314,4.3314,2.2151,2.2151,2.2151,2.2151,2.2151
0.930000,2.0937,2.0937,2.0937,2.0937,2.0937,4.2130,4.2130,4.2130,4.2130,4.2130,4.3063,4.3063,4.3063,4.3063,4.3063,2.1870,2.1870,2.1870,2.1870,2.1870
0.940000,2.1195,2.1195,2.1195,2.1195,2.1195,4.2405,4.2405,4.2405,4.2405,4.2405,4.2805,4.2805,4.2805,4.2805,4.2805,2.1595,2.1595,2.1595,2.1595,2.1595
0.950000,2.1460,2.1460,2.1460,2.1460,2.1460,4.2673,4.2673,4.2673,4.2673,4.2673,4.2540,4.2540,4.2540,4.2540,4.2540,2.1327,2.1327,2.1327,2.1327,2.1327
0.960000,2.1732,2.1732,2.1732,2.1732,2.1732,4.2935,4.2935,4.2935,4.2935,4.2935,4.2268,4.2268,4.2268,4.2268,4.2268,2.1065,2.1065,2.1065,2.1065,2.1065
0.970000,2.2010,2.2010,2.2010,2.2010,2.2010,4.3189,4.3189,4.3189,4.3189,4.3189,4.1990,4.1990,4.1990,4.1990,4.1990,2.0811,2.0811,2.0811,2.0811,2.0811
0.980000,2.2294,2.2294,2.2294,2.2294,2.2294,4.3437,4.3437,4.3437,4.3437,4.3437,4.1706,4.1706,4.1706,4.1706,4.1706,2.0563,2.0563,2.0563,2.0563,2.0563
0.990000,2.2585,2.2585,2.2585,2.2585,2.2585,4.3677,4.3677,4.3677,4.3677,4.3677,4.1415,4.1415,4.1415,4.1415,4.1415,2.0323,2.0323,2.0323,2.0323,2.0323
1.000000,2.2881,2.2881,2.2881,2.2881,2.2881,4.3910,4.3910,4.3910,4.3910,4.3910,4.1119,4.1119,4.1119,4.1119,4.1119,2.0090,2.0090,2.0090,2.0090,2.0090
1.010000,2.3183,2.3183,2.3183,2.3183,2.3183,4.4135,4.4135,4.4135,4.4135,4.4135,4.0817,4.0817,4.0817,4.0817,4.0817,1.9865,1.9865,1.9865,1.9865,1.9865
1.020000,2.3491,2.3491,2.3491,2.3491,2.3491,4.4353,4.4353,4.4353,4.4353,4.4353,4.0509,4.0509,4.0509,4.0509,4.0509,1.9647,1.9647,1.9647,1.9647,1.9647
1.030000,2.3804,2.3804,2.3804,2.3804,2.3804,4.4563,4.4563,4.4563,4.4563,4.4563,4.0196,4.0196,4.0196,4.0196,4.0196,1.9437,1.9437,1.9437,1.9437,1.9437
1.040000,2.4122,2.4122,2.4122,2.4122,2.4122,4.4765,4.4765,4.4765,4.4765,4.4765,3.9878,3.9878,3.9878,3.9878,3.9878,1.9235,1.9235,1.9235,1.9235,1.9235
1.050000,2.4446,2.4446,2.4446,2.4446,2.4446,4.4959,4.4959,4.4959,4.4959,4.4959,3.9554,3.9554,3.9554,3.9554,3.9554,1.9041,1.9041,1.9041,1.9041,1.9041
1.060000,2.4774,2.4774,2.4774,2.4774,2.4774,4.5145,4.5145,4.5145,4.5145,4.5145,3.9226,3.9226,3.9226,3.9226,3.9226,1.8855,1.8855,1.8855,1.8855,1.8855
1.070000,2.5106,2.5106,2.5106,2.5106,2.5106,4.5322,4.5322,4.5322,4.5322,4.5322,3.8894,3.8894,3.8894,3.8894,3.8894,1.8678,1.8678,1.8678,1.8678,1.8678
1.080000,2.5443,2.5443,2.5443,2.5443,2.5443,4.5491,4.5491,4.5491,4.5491,4.5491,3.8557,3.8557,3.8557,3.8557,3.8557,1.8509,1.8509,1.8509,1.8509,1.8509
1.090000,2.5784,2.5784,2.5784,2.5784,2.5784,4.5652,4.5652,4.5652,4.5652,4.5652,3.8216,3.8216,3.8216,3.8216,3.8216,1.8348,1.8348,1.8348,1.8348,1.8348
