step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
140011,0.017427,0.0000,0.0000,4.3233,4.8323,-0.0741,-0.0431,0.3928,0.3956,0.4069,0.4055
140012,0.034629,0.0000,0.0000,4.3219,4.8323,-0.0741,-0.0459,0.3998,0.3970,0.4041,0.4083
140013,0.049837,0.0000,0.0000,4.3219,4.8323,-0.0741,-0.0459,0.3998,0.3970,0.4041,0.4083
140014,0.061947,0.0000,0.0000,4.3219,4.8323,-0.0741,-0.0459,0.3998,0.3970,0.4041,0.4083
140015,0.072843,0.0000,0.0000,4.3219,4.8323,-0.0741,-0.0459,0.3998,0.3970,0.4041,0.4083
140016,0.089679,0.0000,0.0000,4.3219,4.8323,-0.0741,-0.0459,0.3998,0.3970,0.4041,0.4083
140017,0.104929,0.0000,0.0000,4.3219,4.8323,-0.0741,-0.0459,0.3998,0.3970,0.4041,0.4083
140018,0.117928,0.0000,0.0249,4.3261,4.8309,-0.0727,-0.0445,0.3956,0.3858,0.3970,0.3830
140019,0.133359,0.0000,0.0249,4.3261,4.8309,-0.0727,-0.0445,0.3956,0.3858,0.3970,0.3830
140020,0.150194,0.0000,0.0249,4.3261,4.8309,-0.0727,-0.0445,0.3956,0.3858,0.3970,0.3830
140021,0.161291,0.0000,0.0249,4.3261,4.8309,-0.0727,-0.0445,0.3956,0.3858,0.3970,0.3830
140022,0.171408,0.0000,0.0604,4.3219,4.8338,-0.0741,-0.0445,0.3914,0.3984,0.4041,0.4069
140023,0.181562,0.0000,0.0604,4.3219,4.8338,-0.0741,-0.0445,0.3914,0.3984,0.4041,0.4069
140024,0.191721,0.0000,0.0604,4.3219,4.8338,-0.0741,-0.0445,0.3914,0.3984,0.4041,0.4069
140025,0.201930,0.0000,0.0604,4.3219,4.8338,-0.0741,-0.0445,0.3914,0.3984,0.4041,0.4069
140026,0.212146,0.0000,0.0604,4.3219,4.8338,-0.0741,-0.0445,0.3914,0.3984,0.4041,0.4069
140027,0.222372,0.0000,0.0867,4.3219,4.8338,-0.0755,-0.0459,0.3928,0.3956,0.4041,0.3998
140028,0.232519,0.0000,0.0867,4.3219,4.8338,-0.0755,-0.0459,0.3928,0.3956,0.4041,0.3998
140029,0.242743,0.0000,0.0867,4.3219,4.8338,-0.0755,-0.0459,0.3928,0.3956,0.4041,0.3998
140030,0.252954,0.0000,0.0867,4.3219,4.8338,-0.0755,-0.0459,0.3928,0.3956,0.4041,0.3998
140031,0.263136,0.0000,0.0867,4.3219,4.8338,-0.0755,-0.0459,0.3928,0.3956,0.4041,0.3998
140032,0.273453,0.0000,0.1125,4.3233,4.8309,-0.0741,-0.0445,0.3984,0.3914,0.4041,0.4055
140033,0.283718,0.0000,0.1125,4.3233,4.8309,-0.0741,-0.0445,0.3984,0.3914,0.4041,0.4055
140034,0.302087,0.0000,0.1125,4.3233,4.8309,-0.0741,-0.0445,0.3984,0.3914,0.4041,0.4055
140035,0.325897,0.0000,0.1385,4.3233,4.8338,-0.0727,-0.0473,0.4027,0.3956,0.4027,0.4027
140036,0.340287,0.0000,0.1385,4.3233,4.8338,-0.0727,-0.0473,0.4027,0.3956,0.4027,0.4027
140037,0.361199,0.0000,0.1385,4.3233,4.8338,-0.0727,-0.0473,0.4027,0.3956,0.4027,0.4027
140038,0.376972,0.0000,0.1385,4.3233,4.8338,-0.0727,-0.0473,0.4027,0.3956,0.4027,0.4027
140039,0.388623,0.0000,0.1385,4.3233,4.8338,-0.0727,-0.0473,0.4027,0.3956,0.4027,0.4027
140040,0.398937,0.0000,0.1700,4.3233,4.8352,-0.0727,-0.0459,0.3872,0.3942,0.3956,0.3900
140041,0.409900,0.0000,0.1700,4.3233,4.8352,-0.0727,-0.0459,0.3872,0.3942,0.3956,0.3900
140042,0.420139,0.0000,0.1700,4.3233,4.8352,-0.0727,-0.0459,0.3872,0.3942,0.3956,0.3900
140043,0.430263,0.0000,0.1700,4.3233,4.8352,-0.0727,-0.0459,0.3872,0.3942,0.3956,0.3900
140044,0.440364,0.0000,0.1700,4.3233,4.8352,-0.0727,-0.0459,0.3872,0.3942,0.3956,0.3900
140045,0.450494,0.0000,0.2001,4.3219,4.8323,-0.0727,-0.0445,0.3942,0.4012,0.3984,0.4111
140046,0.460611,0.0000,0.2001,4.3219,4.8323,-0.0727,-0.0445,0.3942,0.4012,0.3984,0.4111
140047,0.470730,0.0000,0.2001,4.3219,4.8323,-0.0727,-0.0445,0.3942,0.4012,0.3984,0.4111
140048,0.480865,0.0000,0.2001,4.3219,4.8323,-0.0727,-0.0445,0.3942,0.4012,0.3984,0.4111
140049,0.491083,0.0000,0.2001,4.3219,4.8323,-0.0727,-0.0445,0.3942,0.4012,0.3984,0.4111
140050,0.501302,0.0000,0.2259,4.3233,4.8309,-0.0755,-0.0459,0.3914,0.3984,0.4012,0.4027
140051,0.511552,0.0000,0.2259,4.3233,4.8309,-0.0755,-0.0459,0.3914,0.3984,0.4012,0.4027
140052,0.526803,0.0000,0.2259,4.3233,4.8309,-0.0755,-0.0459,0.3914,0.3984,0.4012,0.4027
