step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
329182,0.012889,0.0000,0.0000,4.3402,4.8352,-0.0684,-0.0459,0.3928,0.3900,0.4055,0.4012
329183,0.032547,0.0000,0.0000,4.3402,4.8352,-0.0684,-0.0459,0.3928,0.3900,0.4055,0.4012
329184,0.043400,0.0000,0.0000,4.3402,4.8338,-0.0712,-0.0473,0.3984,0.3928,0.3928,0.4027
329185,0.053672,0.0000,0.0000,4.3402,4.8338,-0.0712,-0.0473,0.3984,0.3928,0.3928,0.4027
329186,0.069115,0.0000,0.0000,4.3402,4.8338,-0.0712,-0.0473,0.3984,0.3928,0.3928,0.4027
329187,0.079923,0.0000,0.0000,4.3402,4.8338,-0.0712,-0.0473,0.3984,0.3928,0.3928,0.4027
329188,0.092502,0.0000,0.0000,4.3402,4.8338,-0.0712,-0.0473,0.3984,0.3928,0.3928,0.4027
329189,0.106414,0.0000,0.0002,4.3388,4.8366,-0.0741,-0.0459,0.3858,0.3942,0.3970,0.3928
329190,0.117645,0.0000,0.0002,4.3388,4.8366,-0.0741,-0.0459,0.3858,0.3942,0.3970,0.3928
329191,0.128026,0.0000,0.0002,4.3388,4.8366,-0.0741,-0.0459,0.3858,0.3942,0.3970,0.3928
329192,0.138587,0.0000,0.0002,4.3388,4.8366,-0.0741,-0.0459,0.3858,0.3942,0.3970,0.3928
329193,0.148712,0.0000,0.0010,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3998,0.4027
329194,0.158837,0.0000,0.0010,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3998,0.4027
329195,0.169008,0.0000,0.0010,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3998,0.4027
329196,0.179146,0.0000,0.0010,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3998,0.4027
329197,0.189354,0.0000,0.0010,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3998,0.4027
329198,0.199521,0.0000,0.0010,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3998,0.4027
329199,0.209753,0.0000,0.0022,4.3402,4.8323,-0.0741,-0.0459,0.3914,0.3900,0.3970,0.3970
329200,0.219934,0.0000,0.0022,4.3402,4.8323,-0.0741,-0.0459,0.3914,0.3900,0.3970,0.3970
329201,0.230123,0.0000,0.0022,4.3402,4.8323,-0.0741,-0.0459,0.3914,0.3900,0.3970,0.3970
329202,0.240315,0.0000,0.0022,4.3402,4.8323,-0.0741,-0.0459,0.3914,0.3900,0.3970,0.3970
329203,0.250513,0.0000,0.0022,4.3402,4.8323,-0.0741,-0.0459,0.3914,0.3900,0.3970,0.3970
329204,0.260771,0.0000,0.0039,4.3416,4.8366,-0.0741,-0.0459,0.3928,0.3942,0.4012,0.4027
329205,0.279968,0.0000,0.0039,4.3416,4.8366,-0.0741,-0.0459,0.3928,0.3942,0.4012,0.4027
329206,0.295161,0.0000,0.0039,4.3416,4.8366,-0.0741,-0.0459,0.3928,0.3942,0.4012,0.4027
329207,0.305982,0.0000,0.0060,4.3416,4.8338,-0.0741,-0.0488,0.3914,0.3956,0.3956,0.4012
329208,0.319287,0.0000,0.0060,4.3416,4.8338,-0.0741,-0.0488,0.3914,0.3956,0.3956,0.4012
329209,0.332568,0.0000,0.0060,4.3416,4.8338,-0.0741,-0.0488,0.3914,0.3956,0.3956,0.4012
329210,0.343021,0.0000,0.0060,4.3416,4.8338,-0.0741,-0.0488,0.3914,0.3956,0.3956,0.4012
329211,0.355847,0.0000,0.0060,4.3416,4.8338,-0.0741,-0.0488,0.3914,0.3956,0.3956,0.4012
329212,0.366730,0.0000,0.0060,4.3416,4.8338,-0.0741,-0.0488,0.3914,0.3956,0.3956,0.4012
329213,0.376934,0.0000,0.0090,4.3416,4.8352,-0.0727,-0.0473,0.3914,0.3802,0.3998,0.3914
329214,0.387102,0.0000,0.0090,4.3416,4.8352,-0.0727,-0.0473,0.3914,0.3802,0.3998,0.3914
329215,0.397277,0.0000,0.0090,4.3416,4.8352,-0.0727,-0.0473,0.3914,0.3802,0.3998,0.3914
329216,0.407448,0.0000,0.0090,4.3416,4.8352,-0.0727,-0.0473,0.3914,0.3802,0.3998,0.3914
329217,0.417665,0.0000,0.0090,4.3416,4.8352,-0.0727,-0.0473,0.3914,0.3802,0.3998,0.3914
329218,0.427821,0.0000,0.0126,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3970,0.4027
329219,0.437993,0.0000,0.0126,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3970,0.4027
329220,0.448177,0.0000,0.0126,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3970,0.4027
329221,0.458349,0.0000,0.0126,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3970,0.4027
329222,0.468486,0.0000,0.0126,4.3416,4.8338,-0.0755,-0.0459,0.3956,0.4012,0.3970,0.4027
329223,0.478616,0.0000,0.0163,4.3416,4.8366,-0.0741,-0.0459,0.3886,0.3914,0.3970,0.4041
329224,0.488739,0.0000,0.0163,4.3416,4.8366,-0.0741,-0.0459,0.3886,0.3914,0.3970,0.4041
329225,0.504816,0.0000,0.0163,4.3416,4.8366,-0.0741,-0.0459,0.3886,0.3914,0.3970,0.4041
329226,0.520002,0.0000,0.0163,4.3416,4.8366,-0.0741,-0.0459,0.3886,0.3914,0.3970,0.4041
329227,0.530237,0.0000,0.0204,4.3359,4.8338,-0.0684,-0.0459,0.3886,0.3956,0.3998,0.3956
329228,0.544591,0.0000,0.0204,4.3359,4.8338,-0.0684,-0.0459,0.3886,0.3956,0.3998,0.3956
329229,0.555128,0.0000,0.0204,4.3359,4.8338,-0.0684,-0.0459,0.3886,0.3956,0.3998,0.3956
329230,0.570320,0.0000,0.0204,4.3359,4.8338,-0.0684,-0.0459,0.3886,0.3956,0.3998,0.3956
329231,0.584355,0.0000,0.0204,4.3359,4.8338,-0.0684,-0.0459,0.3886,0.3956,0.3998,0.3956
329232,0.595340,0.0000,0.0204,4.3359,4.8338,-0.0684,-0.0459,0.3886,0.3956,0.3998,0.3956
329233,0.605530,0.0000,0.0261,4.3388,4.8323,-0.0727,-0.0488,0.3858,0.3872,0.3970,0.3844
329234,0.615744,0.0000,0.0261,4.3388,4.8323,-0.0727,-0.0488,0.3858,0.3872,0.3970,0.3844
329235,0.625945,0.0000,0.0261,4.3388,4.8323,-0.0727,-0.0488,0.3858,0.3872,0.3970,0.3844
329236,0.636091,0.0000,0.0261,4.3388,4.8323,-0.0727,-0.0488,0.3858,0.3872,0.3970,0.3844
329237,0.646288,0.0000,0.0261,4.3388,4.8323,-0.0727,-0.0488,0.3858,0.3872,0.3970,0.3844
329238,0.656515,0.0000,0.0323,4.3402,4.8366,-0.0698,-0.0473,0.4012,0.3858,0.4041,0.3998
329239,0.666714,0.0000,0.0323,4.3402,4.8366,-0.0698,-0.0473,0.4012,0.3858,0.4041,0.3998
329240,0.676926,0.0000,0.0323,4.3402,4.8366,-0.0698,-0.0473,0.4012,0.3858,0.4041,0.3998
329241,0.687088,0.0000,0.0323,4.3402,4.8366,-0.0698,-0.0473,0.4012,0.3858,0.4041,0.3998
329242,0.697329,0.0000,0.0323,4.3402,4.8366,-0.0698,-0.0473,0.4012,0.3858,0.4041,0.3998
329243,0.707650,0.0000,0.0380,4.3402,4.8352,-0.0741,-0.0488,0.3914,0.3928,0.3970,0.4027
329244,0.718009,0.0000,0.0380,4.3402,4.8352,-0.0741,-0.0488,0.3914,0.3928,0.3970,0.4027
329245,0.733601,0.0000,0.0380,4.3402,4.8352,-0.0741,-0.0488,0.3914,0.3928,0.3970,0.4027
329246,0.748784,0.0000,0.0380,4.3402,4.8352,-0.0741,-0.0488,0.3914,0.3928,0.3970,0.4027
329247,0.759646,0.0000,0.0442,4.3373,4.8366,-0.0755,-0.0516,0.3900,0.3928,0.3998,0.4027
329248,0.771549,0.0000,0.0442,4.3373,4.8366,-0.0755,-0.0516,0.3900,0.3928,0.3998,0.4027
329249,0.782300,0.0000,0.0442,4.3373,4.8366,-0.0755,-0.0516,0.3900,0.3928,0.3998,0.4027
329250,0.794995,0.0000,0.0442,4.3373,4.8366,-0.0755,-0.0516,0.3900,0.3928,0.3998,0.4027
329251,0.808943,0.0000,0.0442,4.3373,4.8366,-0.0755,-0.0516,0.3900,0.3928,0.3998,0.4027
329252,0.820129,0.0000,0.0523,4.3416,4.8352,-0.0712,-0.0473,0.3858,0.3900,0.3984,0.3928
329253,0.830274,0.0000,0.0523,4.3416,4.8352,-0.0712,-0.0473,0.3858,0.3900,0.3984,0.3928
329254,0.840444,0.0000,0.0523,4.3416,4.8352,-0.0712,-0.0473,0.3858,0.3900,0.3984,0.3928
329255,0.850605,0.0000,0.0523,4.3416,4.8352,-0.0712,-0.0473,0.3858,0.3900,0.3984,0.3928
329256,0.860783,0.0000,0.0523,4.3416,4.8352,-0.0712,-0.0473,0.3858,0.3900,0.3984,0.3928
329257,0.870910,0.0000,0.0602,4.3388,4.8352,-0.0727,-0.0502,0.3928,0.3998,0.3956,0.4069
329258,0.881040,0.0000,0.0602,4.3388,4.8352,-0.0727,-0.0502,0.3928,0.3998,0.3956,0.4069
329259,0.891217,0.0000,0.0602,4.3388,4.8352,-0.0727,-0.0502,0.3928,0.3998,0.3956,0.4069
329260,0.901458,0.0000,0.0602,4.3388,4.8352,-0.0727,-0.0502,0.3928,0.3998,0.3956,0.4069
329261,0.911721,0.0000,0.0602,4.3388,4.8352,-0.0727,-0.0502,0.3928,0.3998,0.3956,0.4069
329262,0.921927,0.0000,0.0679,4.3388,4.8338,-0.0741,-0.0389,0.3886,0.3942,0.3942,0.4012
329263,0.932124,0.0000,0.0679,4.3388,4.8338,-0.0741,-0.0389,0.3886,0.3942,0.3942,0.4012
329264,0.942332,0.0000,0.0679,4.3388,4.8338,-0.0741,-0.0389,0.3886,0.3942,0.3942,0.4012
329265,0.960014,0.0000,0.0679,4.3388,4.8338,-0.0741,-0.0389,0.3886,0.3942,0.3942,0.4012
329266,0.975217,0.0000,0.0679,4.3388,4.8338,-0.0741,-0.0389,0.3886,0.3942,0.3942,0.4012
329267,0.985432,0.0000,0.0761,4.3331,4.8338,-0.0741,-0.0445,0.3914,0.3956,0.4012,0.4012
329268,0.998907,0.0000,0.0761,4.3331,4.8338,-0.0741,-0.0445,0.3914,0.3956,0.4012,0.4012
329269,1.009268,0.0000,0.0761,4.3331,4.8338,-0.0741,-0.0445,0.3914,0.3956,0.4012,0.4012
329270,1.024840,0.0000,0.0761,4.3331,4.8338,-0.0741,-0.0445,0.3914,0.3956,0.4012,0.4012
329271,1.045315,0.0000,0.0761,4.3331,4.8338,-0.0741,-0.0445,0.3914,0.3956,0.4012,0.4012
329272,1.056363,0.0000,0.0875,4.3331,4.8338,-0.0741,-0.0459,0.3956,0.3773,0.3956,0.3759
329273,1.066977,0.0000,0.0875,4.3331,4.8338,-0.0741,-0.0459,0.3956,0.3773,0.3956,0.3759
329274,1.077130,0.0000,0.0875,4.3331,4.8338,-0.0741,-0.0459,0.3956,0.3773,0.3956,0.3759
329275,1.087338,0.0000,0.0875,4.3331,4.8338,-0.0741,-0.0459,0.3956,0.3773,0.3956,0.3759
329276,1.097613,0.0000,0.0875,4.3331,4.8338,-0.0741,-0.0459,0.3956,0.3773,0.3956,0.3759
329277,1.107828,0.0000,0.0982,4.3331,4.8323,-0.0741,-0.0459,0.3956,0.3956,0.4041,0.3998
329278,1.118068,0.0000,0.0982,4.3331,4.8323,-0.0741,-0.0459,0.3956,0.3956,0.4041,0.3998
329279,1.128256,0.0000,0.0982,4.3331,4.8323,-0.0741,-0.0459,0.3956,0.3956,0.4041,0.3998
329280,1.138485,0.0000,0.0982,4.3331,4.8323,-0.0741,-0.0459,0.3956,0.3956,0.4041,0.3998
329281,1.148730,0.0000,0.0982,4.3331,4.8323,-0.0741,-0.0459,0.3956,0.3956,0.4041,0.3998
329282,1.159122,0.0000,0.1079,4.3331,4.8338,-0.0727,-0.0488,0.3914,0.3984,0.4027,0.4027
329283,1.169424,0.0000,0.1079,4.3331,4.8338,-0.0727,-0.0488,0.3914,0.3984,0.4027,0.4027
329284,1.179678,0.0000,0.1079,4.3331,4.8338,-0.0727,-0.0488,0.3914,0.3984,0.4027,0.4027
329285,1.197422,0.0000,0.1079,4.3331,4.8338,-0.0727,-0.0488,0.3914,0.3984,0.4027,0.4027
329286,1.216411,0.0000,0.1079,4.3331,4.8338,-0.0727,-0.0488,0.3914,0.3984,0.4027,0.4027
329287,1.233753,0.0000,0.1182,4.3303,4.8323,-0.0698,-0.0473,0.3942,0.3984,0.3970,0.3998
329288,1.243886,0.0000,0.1182,4.3303,4.8323,-0.0698,-0.0473,0.3942,0.3984,0.3970,0.3998
329289,1.257953,0.0000,0.1182,4.3303,4.8323,-0.0698,-0.0473,0.3942,0.3984,0.3970,0.3998
329290,1.271557,0.0000,0.1182,4.3303,4.8323,-0.0698,-0.0473,0.3942,0.3984,0.3970,0.3998
329291,1.282661,0.0000,0.1182,4.3303,4.8323,-0.0698,-0.0473,0.3942,0.3984,0.3970,0.3998
329292,1.292914,0.0000,0.1332,4.3303,4.8366,-0.0712,-0.0473,0.3858,0.3816,0.3956,0.3759
329293,1.303147,0.0000,0.1332,4.3303,4.8366,-0.0712,-0.0473,0.3858,0.3816,0.3956,0.3759
329294,1.313286,0.0000,0.1332,4.3303,4.8366,-0.0712,-0.0473,0.3858,0.3816,0.3956,0.3759
329295,1.323458,0.0000,0.1332,4.3303,4.8366,-0.0712,-0.0473,0.3858,0.3816,0.3956,0.3759
329296,1.333603,0.0000,0.1332,4.3303,4.8366,-0.0712,-0.0473,0.3858,0.3816,0.3956,0.3759
329297,1.343804,0.0000,0.1464,4.3345,4.8309,-0.0741,-0.0488,0.3956,0.3970,0.4041,0.4041
329298,1.354061,0.0000,0.1464,4.3345,4.8309,-0.0741,-0.0488,0.3956,0.3970,0.4041,0.4041
329299,1.364238,0.0000,0.1464,4.3345,4.8309,-0.0741,-0.0488,0.3956,0.3970,0.4041,0.4041
329300,1.374429,0.0000,0.1464,4.3345,4.8309,-0.0741,-0.0488,0.3956,0.3970,0.4041,0.4041
329301,1.384723,0.0000,0.1464,4.3345,4.8309,-0.0741,-0.0488,0.3956,0.3970,0.4041,0.4041
329302,1.395055,0.0000,0.1583,4.3331,4.8366,-0.0727,-0.0473,0.3900,0.3984,0.3998,0.4027
329303,1.405332,0.0000,0.1583,4.3331,4.8366,-0.0727,-0.0473,0.3900,0.3984,0.3998,0.4027
329304,1.422722,0.0000,0.1583,4.3331,4.8366,-0.0727,-0.0473,0.3900,0.3984,0.3998,0.4027
329305,1.443102,0.0000,0.1583,4.3331,4.8366,-0.0727,-0.0473,0.3900,0.3984,0.3998,0.4027
329306,1.454574,0.0000,0.1707,4.3345,4.8323,-0.0741,-0.0459,0.3914,0.3970,0.3998,0.4055
329307,1.471875,0.0000,0.1707,4.3345,4.8323,-0.0741,-0.0459,0.3914,0.3970,0.3998,0.4055
329308,1.482325,0.0000,0.1707,4.3345,4.8323,-0.0741,-0.0459,0.3914,0.3970,0.3998,0.4055
329309,1.497526,0.0000,0.1707,4.3345,4.8323,-0.0741,-0.0459,0.3914,0.3970,0.3998,0.4055
329310,1.513236,0.0000,0.1707,4.3345,4.8323,-0.0741,-0.0459,0.3914,0.3970,0.3998,0.4055
329311,1.524962,0.0000,0.1865,4.3303,4.8323,-0.0741,-0.0459,0.3914,0.3830,0.3928,0.3787
329312,1.538139,0.0000,0.1865,4.3303,4.8323,-0.0741,-0.0459,0.3914,0.3830,0.3928,0.3787
329313,1.548379,0.0000,0.1865,4.3303,4.8323,-0.0741,-0.0459,0.3914,0.3830,0.3928,0.3787
329314,1.558711,0.0000,0.1865,4.3303,4.8323,-0.0741,-0.0459,0.3914,0.3830,0.3928,0.3787
329315,1.568954,0.0000,0.2029,4.3317,4.8323,-0.0755,-0.0459,0.3914,0.3914,0.4069,0.4041
329316,1.579101,0.0000,0.2029,4.3317,4.8323,-0.0755,-0.0459,0.3914,0.3914,0.4069,0.4041
329317,1.589245,0.0000,0.2029,4.3317,4.8323,-0.0755,-0.0459,0.3914,0.3914,0.4069,0.4041
329318,1.599407,0.0000,0.2029,4.3317,4.8323,-0.0755,-0.0459,0.3914,0.3914,0.4069,0.4041
329319,1.609625,0.0000,0.2029,4.3317,4.8323,-0.0755,-0.0459,0.3914,0.3914,0.4069,0.4041
329320,1.619804,0.0000,0.2167,4.3317,4.8366,-0.0741,-0.0459,0.3928,0.3956,0.4027,0.4055
329321,1.630081,0.0000,0.2167,4.3317,4.8366,-0.0741,-0.0459,0.3928,0.3956,0.4027,0.4055
329322,1.640297,0.0000,0.2167,4.3317,4.8366,-0.0741,-0.0459,0.3928,0.3956,0.4027,0.4055
329323,1.650545,0.0000,0.2167,4.3317,4.8366,-0.0741,-0.0459,0.3928,0.3956,0.4027,0.4055
329324,1.668302,0.0000,0.2167,4.3317,4.8366,-0.0741,-0.0459,0.3928,0.3956,0.4027,0.4055
329325,1.682599,0.0000,0.2167,4.3317,4.8366,-0.0741,-0.0459,0.3928,0.3956,0.4027,0.4055
329326,1.693205,0.0000,0.2310,4.3317,4.8352,-0.0727,-0.0544,0.3942,0.3956,0.3970,0.4012
329327,1.705717,0.0000,0.2310,4.3317,4.8352,-0.0727,-0.0544,0.3942,0.3956,0.3970,0.4012
329328,1.716265,0.0000,0.2310,4.3317,4.8352,-0.0727,-0.0544,0.3942,0.3956,0.3970,0.4012
329329,1.729241,0.0000,0.2310,4.3317,4.8352,-0.0727,-0.0544,0.3942,0.3956,0.3970,0.4012
