step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
163490,0.010130,0.0000,0.0000,4.3430,4.8380,-0.0727,-0.0375,0.3928,0.3984,0.3984,0.4055
163491,0.024898,0.0000,0.0000,4.3430,4.8380,-0.0727,-0.0375,0.3928,0.3984,0.3984,0.4055
163492,0.036357,0.0000,0.0000,4.3430,4.8380,-0.0727,-0.0375,0.3928,0.3984,0.3984,0.4055
163493,0.062855,0.0000,0.0000,4.3430,4.8380,-0.0727,-0.0375,0.3928,0.3984,0.3984,0.4055
163494,0.081647,0.0000,0.0048,4.3402,4.8352,-0.0727,-0.0291,0.3998,0.3858,0.4083,0.3928
163495,0.091773,0.0000,0.0048,4.3402,4.8352,-0.0727,-0.0291,0.3998,0.3858,0.4083,0.3928
163496,0.105168,0.0000,0.0048,4.3402,4.8352,-0.0727,-0.0291,0.3998,0.3858,0.4083,0.3928
163497,0.116402,0.0000,0.0048,4.3402,4.8352,-0.0727,-0.0291,0.3998,0.3858,0.4083,0.3928
163498,0.129816,0.0000,0.0048,4.3402,4.8352,-0.0727,-0.0291,0.3998,0.3858,0.4083,0.3928
163499,0.141547,0.0000,0.0406,4.3388,4.8338,-0.0741,-0.0291,0.3872,0.3984,0.3914,0.3830
163500,0.152051,0.0000,0.0406,4.3388,4.8338,-0.0741,-0.0291,0.3872,0.3984,0.3914,0.3830
163501,0.162383,0.0000,0.0406,4.3388,4.8338,-0.0741,-0.0291,0.3872,0.3984,0.3914,0.3830
163502,0.172639,0.0000,0.0406,4.3388,4.8338,-0.0741,-0.0291,0.3872,0.3984,0.3914,0.3830
163503,0.182854,0.0000,0.0406,4.3388,4.8338,-0.0741,-0.0291,0.3872,0.3984,0.3914,0.3830
163504,0.193000,0.0000,0.0706,4.3388,4.8338,-0.0712,-0.0291,0.3984,0.3942,0.4111,0.3984
163505,0.203213,0.0000,0.0706,4.3388,4.8338,-0.0712,-0.0291,0.3984,0.3942,0.4111,0.3984
163506,0.213388,0.0000,0.0706,4.3388,4.8338,-0.0712,-0.0291,0.3984,0.3942,0.4111,0.3984
