step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
187239,0.018499,0.0000,0.0000,4.3472,4.8352,-0.0727,-0.0361,0.3928,0.3956,0.4027,0.4027
187240,0.037514,0.0000,0.0000,4.3472,4.8352,-0.0727,-0.0361,0.3928,0.3956,0.4027,0.4027
187241,0.054034,0.0000,0.0000,4.3472,4.8352,-0.0727,-0.0361,0.3928,0.3956,0.4027,0.4027
187242,0.064501,0.0000,0.0000,4.3472,4.8338,-0.0741,-0.0375,0.3970,0.3970,0.4027,0.4041
187243,0.081009,0.0000,0.0000,4.3472,4.8338,-0.0741,-0.0375,0.3970,0.3970,0.4027,0.4041
187244,0.098044,0.0000,0.0000,4.3472,4.8338,-0.0741,-0.0375,0.3970,0.3970,0.4027,0.4041
187245,0.114176,0.0000,0.0000,4.3472,4.8338,-0.0741,-0.0375,0.3970,0.3970,0.4027,0.4041
187246,0.125223,0.0000,0.0034,4.3458,4.8338,-0.0741,-0.0389,0.3787,0.3858,0.3914,0.3703
187247,0.135382,0.0000,0.0034,4.3458,4.8338,-0.0741,-0.0389,0.3787,0.3858,0.3914,0.3703
187248,0.145571,0.0000,0.0034,4.3458,4.8338,-0.0741,-0.0389,0.3787,0.3858,0.3914,0.3703
187249,0.155720,0.0000,0.0034,4.3458,4.8338,-0.0741,-0.0389,0.3787,0.3858,0.3914,0.3703
187250,0.165904,0.0000,0.0034,4.3458,4.8338,-0.0741,-0.0389,0.3787,0.3858,0.3914,0.3703
187251,0.176124,0.0000,0.0128,4.3444,4.8366,-0.0741,-0.0389,0.3956,0.3928,0.4041,0.4027
187252,0.186267,0.0000,0.0128,4.3444,4.8366,-0.0741,-0.0389,0.3956,0.3928,0.4041,0.4027
187253,0.196454,0.0000,0.0128,4.3444,4.8366,-0.0741,-0.0389,0.3956,0.3928,0.4041,0.4027
187254,0.206629,0.0000,0.0128,4.3444,4.8366,-0.0741,-0.0389,0.3956,0.3928,0.4041,0.4027
187255,0.216848,0.0000,0.0128,4.3444,4.8366,-0.0741,-0.0389,0.3956,0.3928,0.4041,0.4027
187256,0.227168,0.0000,0.0256,4.3458,4.8323,-0.0727,-0.0389,0.3900,0.3928,0.4055,0.4055
187257,0.237427,0.0000,0.0256,4.3458,4.8323,-0.0727,-0.0389,0.3900,0.3928,0.4055,0.4055
187258,0.247741,0.0000,0.0256,4.3458,4.8323,-0.0727,-0.0389,0.3900,0.3928,0.4055,0.4055
187259,0.298247,0.0000,0.0256,4.3458,4.8323,-0.0727,-0.0389,0.3900,0.3928,0.4055,0.4055
187260,0.314971,0.0000,0.0427,4.3472,4.8338,-0.0727,-0.0375,0.3942,0.3956,0.4041,0.4055
187261,0.325122,0.0000,0.0427,4.3472,4.8338,-0.0727,-0.0375,0.3942,0.3956,0.4041,0.4055
187262,0.340320,0.0000,0.0427,4.3472,4.8338,-0.0727,-0.0375,0.3942,0.3956,0.4041,0.4055
187263,0.352074,0.0000,0.0427,4.3472,4.8338,-0.0727,-0.0375,0.3942,0.3956,0.4041,0.4055
187264,0.367627,0.0000,0.0427,4.3472,4.8338,-0.0727,-0.0375,0.3942,0.3956,0.4041,0.4055
187265,0.384112,0.0000,0.0808,4.3444,4.8380,-0.0727,-0.0389,0.3802,0.3802,0.3900,0.3773
187266,0.395016,0.0000,0.0808,4.3444,4.8380,-0.0727,-0.0389,0.3802,0.3802,0.3900,0.3773
187267,0.405240,0.0000,0.0808,4.3444,4.8380,-0.0727,-0.0389,0.3802,0.3802,0.3900,0.3773
187268,0.415538,0.0000,0.0808,4.3444,4.8380,-0.0727,-0.0389,0.3802,0.3802,0.3900,0.3773
187269,0.425738,0.0000,0.1196,4.3458,4.8352,-0.0755,-0.0389,0.3942,0.3970,0.4111,0.3942
187270,0.436025,0.0000,0.1196,4.3458,4.8352,-0.0755,-0.0389,0.3942,0.3970,0.4111,0.3942
187271,0.446222,0.0000,0.1196,4.3458,4.8352,-0.0755,-0.0389,0.3942,0.3970,0.4111,0.3942
187272,0.456437,0.0000,0.1196,4.3458,4.8352,-0.0755,-0.0389,0.3942,0.3970,0.4111,0.3942
187273,0.466602,0.0000,0.1196,4.3458,4.8352,-0.0755,-0.0389,0.3942,0.3970,0.4111,0.3942
187274,0.476756,0.0000,0.1196,4.3458,4.8352,-0.0755,-0.0389,0.3942,0.3970,0.4111,0.3942
187275,0.486970,0.0000,0.1534,4.3458,4.8352,-0.0741,-0.0305,0.3998,0.3956,0.3998,0.4069
187276,0.497217,0.0000,0.1534,4.3458,4.8352,-0.0741,-0.0305,0.3998,0.3956,0.3998,0.4069
187277,0.507494,0.0000,0.1534,4.3458,4.8352,-0.0741,-0.0305,0.3998,0.3956,0.3998,0.4069
187278,0.517766,0.0000,0.1534,4.3458,4.8352,-0.0741,-0.0305,0.3998,0.3956,0.3998,0.4069
187279,0.533214,0.0000,0.1534,4.3458,4.8352,-0.0741,-0.0305,0.3998,0.3956,0.3998,0.4069
187280,0.548431,0.0000,0.1912,4.3373,4.8366,-0.0741,-0.0277,0.3984,0.3914,0.3928,0.4055
187281,0.558703,0.0000,0.1912,4.3373,4.8366,-0.0741,-0.0277,0.3984,0.3914,0.3928,0.4055
187282,0.573954,0.0000,0.1912,4.3373,4.8366,-0.0741,-0.0277,0.3984,0.3914,0.3928,0.4055
187283,0.585987,0.0000,0.1912,4.3373,4.8366,-0.0741,-0.0277,0.3984,0.3914,0.3928,0.4055
187284,0.596386,0.0000,0.1912,4.3373,4.8366,-0.0741,-0.0277,0.3984,0.3914,0.3928,0.4055
187285,0.613305,0.0000,0.1912,4.3373,4.8366,-0.0741,-0.0277,0.3984,0.3914,0.3928,0.4055
187286,0.627922,0.0000,0.2405,4.3388,4.8323,-0.0741,-0.0291,0.3844,0.3886,0.3858,0.3956
187287,0.639168,0.0000,0.2405,4.3388,4.8323,-0.0741,-0.0291,0.3844,0.3886,0.3858,0.3956
187288,0.649315,0.0000,0.2405,4.3388,4.8323,-0.0741,-0.0291,0.3844,0.3886,0.3858,0.3956
187289,0.659614,0.0000,0.2405,4.3388,4.8323,-0.0741,-0.0291,0.3844,0.3886,0.3858,0.3956
187290,0.669799,0.0000,0.3126,4.3388,4.8352,-0.0741,-0.0305,0.3914,0.3956,0.3914,0.3900
187291,0.679924,0.0000,0.3126,4.3388,4.8352,-0.0741,-0.0305,0.3914,0.3956,0.3914,0.3900
187292,0.690108,0.0000,0.3126,4.3388,4.8352,-0.0741,-0.0305,0.3914,0.3956,0.3914,0.3900
187293,0.700321,0.0000,0.3126,4.3388,4.8352,-0.0741,-0.0305,0.3914,0.3956,0.3914,0.3900
187294,0.710458,0.0000,0.3126,4.3388,4.8352,-0.0741,-0.0305,0.3914,0.3956,0.3914,0.3900
187295,0.720610,0.0000,0.3126,4.3388,4.8352,-0.0741,-0.0305,0.3914,0.3956,0.3914,0.3900
187296,0.730886,0.0000,0.3639,4.3373,4.8309,-0.0755,-0.0375,0.3900,0.3942,0.4027,0.3998
187297,0.741142,0.0000,0.3639,4.3373,4.8309,-0.0755,-0.0375,0.3900,0.3942,0.4027,0.3998
187298,0.751377,0.0000,0.3639,4.3373,4.8309,-0.0755,-0.0375,0.3900,0.3942,0.4027,0.3998
187299,0.761589,0.0000,0.3639,4.3373,4.8309,-0.0755,-0.0375,0.3900,0.3942,0.4027,0.3998
187300,0.780357,0.0000,0.3639,4.3373,4.8309,-0.0755,-0.0375,0.3900,0.3942,0.4027,0.3998
187301,0.799891,0.0000,0.4186,4.3416,4.8323,-0.0755,-0.0361,0.3928,0.3970,0.4083,0.3984
187302,0.810224,0.0000,0.4186,4.3416,4.8323,-0.0755,-0.0361,0.3928,0.3970,0.4083,0.3984
187303,0.828253,0.0000,0.4186,4.3416,4.8323,-0.0755,-0.0361,0.3928,0.3970,0.4083,0.3984
187304,0.839221,0.0000,0.4186,4.3416,4.8323,-0.0755,-0.0361,0.3928,0.3970,0.4083,0.3984
187305,0.854455,0.0000,0.4186,4.3416,4.8323,-0.0755,-0.0361,0.3928,0.3970,0.4083,0.3984
187306,0.872945,0.0000,0.4960,4.3402,4.8366,-0.0712,-0.0375,0.3844,0.3844,0.3844,0.3830
187307,0.883841,0.0000,0.4960,4.3402,4.8366,-0.0712,-0.0375,0.3844,0.3844,0.3844,0.3830
187308,0.894076,0.0000,0.4960,4.3402,4.8366,-0.0712,-0.0375,0.3844,0.3844,0.3844,0.3830
187309,0.904299,0.0000,0.4960,4.3402,4.8366,-0.0712,-0.0375,0.3844,0.3844,0.3844,0.3830
187310,0.914474,0.0000,0.5839,4.3416,4.8338,-0.0741,-0.0375,0.3956,0.3872,0.4041,0.3956
187311,0.924743,0.0000,0.5839,4.3416,4.8338,-0.0741,-0.0375,0.3956,0.3872,0.4041,0.3956
187312,0.934942,0.0000,0.5839,4.3416,4.8338,-0.0741,-0.0375,0.3956,0.3872,0.4041,0.3956
187313,0.945161,0.0000,0.5839,4.3416,4.8338,-0.0741,-0.0375,0.3956,0.3872,0.4041,0.3956
187314,0.955405,0.0000,0.5839,4.3416,4.8338,-0.0741,-0.0375,0.3956,0.3872,0.4041,0.3956
187315,0.965589,0.0000,0.5839,4.3416,4.8338,-0.0741,-0.0375,0.3956,0.3872,0.4041,0.3956
187316,0.975811,0.0000,0.6495,4.3402,4.8338,-0.0727,-0.0375,0.3984,0.3956,0.3984,0.4041
187317,0.986152,0.0000,0.6495,4.3402,4.8338,-0.0727,-0.0375,0.3984,0.3956,0.3984,0.4041
187318,0.996462,0.0000,0.6495,4.3402,4.8338,-0.0727,-0.0375,0.3984,0.3956,0.3984,0.4041
187319,1.006753,0.0000,0.6495,4.3402,4.8338,-0.0727,-0.0375,0.3984,0.3956,0.3984,0.4041
187320,1.019967,0.0000,0.6495,4.3402,4.8338,-0.0727,-0.0375,0.3984,0.3956,0.3984,0.4041
187321,1.035233,0.0000,0.7177,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3900,0.3956,0.4083
187322,1.045761,0.0000,0.7177,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3900,0.3956,0.4083
187323,1.062234,0.0000,0.7177,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3900,0.3956,0.4083
187324,1.077574,0.0000,0.7177,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3900,0.3956,0.4083
187325,1.093790,0.0000,0.7982,4.3373,4.8309,-0.0727,-0.0375,0.3914,0.3928,0.3956,0.3914
187326,1.104665,0.0000,0.7982,4.3373,4.8309,-0.0727,-0.0375,0.3914,0.3928,0.3956,0.3914
187327,1.114865,0.0000,0.7982,4.3373,4.8309,-0.0727,-0.0375,0.3914,0.3928,0.3956,0.3914
187328,1.125074,0.0000,0.7982,4.3373,4.8309,-0.0727,-0.0375,0.3914,0.3928,0.3956,0.3914
187329,1.135232,0.0000,0.7982,4.3373,4.8309,-0.0727,-0.0375,0.3914,0.3928,0.3956,0.3914
187330,1.145379,0.0000,0.8821,4.3388,4.8338,-0.0727,-0.0375,0.3914,0.3956,0.4055,0.4027
187331,1.155606,0.0000,0.8821,4.3388,4.8338,-0.0727,-0.0375,0.3914,0.3956,0.4055,0.4027
187332,1.165825,0.0000,0.8821,4.3388,4.8338,-0.0727,-0.0375,0.3914,0.3956,0.4055,0.4027
187333,1.176038,0.0000,0.8821,4.3388,4.8338,-0.0727,-0.0375,0.3914,0.3956,0.4055,0.4027
187334,1.186200,0.0000,0.8821,4.3388,4.8338,-0.0727,-0.0375,0.3914,0.3956,0.4055,0.4027
187335,1.196440,0.0000,0.9568,4.3373,4.8323,-0.0727,-0.0375,0.3886,0.3956,0.3998,0.4055
187336,1.206663,0.0000,0.9568,4.3373,4.8323,-0.0727,-0.0375,0.3886,0.3956,0.3998,0.4055
187337,1.216956,0.0000,0.9568,4.3373,4.8323,-0.0727,-0.0375,0.3886,0.3956,0.3998,0.4055
187338,1.227269,0.0000,0.9568,4.3373,4.8323,-0.0727,-0.0375,0.3886,0.3956,0.3998,0.4055
187339,1.243042,0.0000,0.9568,4.3373,4.8323,-0.0727,-0.0375,0.3886,0.3956,0.3998,0.4055
187340,1.258267,0.0000,1.0334,4.3373,4.8352,-0.0727,-0.0305,0.3914,0.3984,0.4041,0.3984
187341,1.269193,0.0000,1.0334,4.3373,4.8352,-0.0727,-0.0305,0.3914,0.3984,0.4041,0.3984
187342,1.284393,0.0000,1.0334,4.3373,4.8352,-0.0727,-0.0305,0.3914,0.3984,0.4041,0.3984
187343,1.294645,0.0000,1.0334,4.3373,4.8352,-0.0727,-0.0305,0.3914,0.3984,0.4041,0.3984
187344,1.309676,0.0000,1.0334,4.3373,4.8352,-0.0727,-0.0305,0.3914,0.3984,0.4041,0.3984
187345,1.328024,0.0000,1.1241,4.3373,4.8338,-0.0741,-0.0291,0.3956,0.3872,0.4012,0.3886
187346,1.342473,0.0000,1.1241,4.3373,4.8338,-0.0741,-0.0291,0.3956,0.3872,0.4012,0.3886
187347,1.353507,0.0000,1.1241,4.3373,4.8338,-0.0741,-0.0291,0.3956,0.3872,0.4012,0.3886
187348,1.363648,0.0000,1.1241,4.3373,4.8338,-0.0741,-0.0291,0.3956,0.3872,0.4012,0.3886
187349,1.373820,0.0000,1.2311,4.3373,4.8338,-0.0727,-0.0291,0.3928,0.3956,0.3914,0.4055
