step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
258178,0.016411,0.0000,0.0000,4.3514,4.8352,-0.0727,-0.0319,0.3872,0.3928,0.4027,0.4012
258179,0.033718,0.0000,0.0000,4.3514,4.8352,-0.0727,-0.0319,0.3872,0.3928,0.4027,0.4012
258180,0.050876,0.0000,0.0000,4.3514,4.8352,-0.0727,-0.0319,0.3872,0.3928,0.4027,0.4012
258181,0.070804,0.0000,0.0000,4.3514,4.8352,-0.0727,-0.0319,0.3872,0.3928,0.4027,0.4012
258182,0.090112,0.0000,0.0001,4.3500,4.8380,-0.0727,-0.0333,0.3858,0.3886,0.3998,0.3900
258183,0.106720,0.0000,0.0001,4.3500,4.8380,-0.0727,-0.0333,0.3858,0.3886,0.3998,0.3900
258184,0.117433,0.0000,0.0001,4.3500,4.8380,-0.0727,-0.0333,0.3858,0.3886,0.3998,0.3900
258185,0.127675,0.0000,0.0001,4.3500,4.8380,-0.0727,-0.0333,0.3858,0.3886,0.3998,0.3900
258186,0.137907,0.0000,0.0022,4.3514,4.8309,-0.0727,-0.0361,0.3914,0.3802,0.3970,0.3773
258187,0.148146,0.0000,0.0022,4.3514,4.8309,-0.0727,-0.0361,0.3914,0.3802,0.3970,0.3773
258188,0.158308,0.0000,0.0022,4.3514,4.8309,-0.0727,-0.0361,0.3914,0.3802,0.3970,0.3773
258189,0.168458,0.0000,0.0022,4.3514,4.8309,-0.0727,-0.0361,0.3914,0.3802,0.3970,0.3773
258190,0.178608,0.0000,0.0022,4.3514,4.8309,-0.0727,-0.0361,0.3914,0.3802,0.3970,0.3773
258191,0.188718,0.0000,0.0057,4.3514,4.8323,-0.0741,-0.0389,0.3942,0.3956,0.3998,0.4027
258192,0.198823,0.0000,0.0057,4.3514,4.8323,-0.0741,-0.0389,0.3942,0.3956,0.3998,0.4027
258193,0.208916,0.0000,0.0057,4.3514,4.8323,-0.0741,-0.0389,0.3942,0.3956,0.3998,0.4027
258194,0.219034,0.0000,0.0057,4.3514,4.8323,-0.0741,-0.0389,0.3942,0.3956,0.3998,0.4027
258195,0.229151,0.0000,0.0057,4.3514,4.8323,-0.0741,-0.0389,0.3942,0.3956,0.3998,0.4027
258196,0.239293,0.0000,0.0106,4.3542,4.8338,-0.0741,-0.0389,0.3858,0.3914,0.3970,0.4055
258197,0.257017,0.0000,0.0106,4.3542,4.8338,-0.0741,-0.0389,0.3858,0.3914,0.3970,0.4055
258198,0.272260,0.0000,0.0106,4.3542,4.8338,-0.0741,-0.0389,0.3858,0.3914,0.3970,0.4055
258199,0.282749,0.0000,0.0106,4.3542,4.8338,-0.0741,-0.0389,0.3858,0.3914,0.3970,0.4055
258200,0.298972,0.0000,0.0106,4.3542,4.8338,-0.0741,-0.0389,0.3858,0.3914,0.3970,0.4055
258201,0.315771,0.0000,0.0181,4.3570,4.8323,-0.0712,-0.0389,0.3858,0.3928,0.3942,0.3928
258202,0.331849,0.0000,0.0181,4.3570,4.8323,-0.0712,-0.0389,0.3858,0.3928,0.3942,0.3928
258203,0.342382,0.0000,0.0181,4.3570,4.8323,-0.0712,-0.0389,0.3858,0.3928,0.3942,0.3928
258204,0.352668,0.0000,0.0181,4.3570,4.8323,-0.0712,-0.0389,0.3858,0.3928,0.3942,0.3928
