step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
246387,0.020964,0.0000,0.0000,4.3500,4.8338,-0.0741,-0.0291,0.3872,0.3914,0.4012,0.3984
246388,0.039565,0.0000,0.0000,4.3528,4.8352,-0.0727,-0.0333,0.3900,0.3886,0.4012,0.4012
246389,0.049898,0.0000,0.0000,4.3528,4.8352,-0.0727,-0.0333,0.3900,0.3886,0.4012,0.4012
246390,0.061307,0.0000,0.0000,4.3528,4.8352,-0.0727,-0.0333,0.3900,0.3886,0.4012,0.4012
246391,0.076456,0.0000,0.0000,4.3528,4.8352,-0.0727,-0.0333,0.3900,0.3886,0.4012,0.4012
246392,0.125144,0.0000,0.0000,4.3528,4.8352,-0.0727,-0.0333,0.3900,0.3886,0.4012,0.4012
246393,0.135563,0.0000,0.0005,4.3542,4.8366,-0.0755,-0.0291,0.3816,0.3900,0.3858,0.3773
246394,0.146423,0.0000,0.0005,4.3542,4.8366,-0.0755,-0.0291,0.3816,0.3900,0.3858,0.3773
246395,0.156923,0.0000,0.0005,4.3542,4.8366,-0.0755,-0.0291,0.3816,0.3900,0.3858,0.3773
246396,0.167151,0.0000,0.0005,4.3542,4.8366,-0.0755,-0.0291,0.3816,0.3900,0.3858,0.3773
246397,0.177434,0.0000,0.0005,4.3542,4.8366,-0.0755,-0.0291,0.3816,0.3900,0.3858,0.3773
246398,0.187696,0.0000,0.0065,4.3500,4.8323,-0.0727,-0.0361,0.3745,0.3787,0.3872,0.3731
246399,0.197816,0.0000,0.0065,4.3500,4.8323,-0.0727,-0.0361,0.3745,0.3787,0.3872,0.3731
246400,0.207902,0.0000,0.0065,4.3500,4.8323,-0.0727,-0.0361,0.3745,0.3787,0.3872,0.3731
246401,0.218018,0.0000,0.0065,4.3500,4.8323,-0.0727,-0.0361,0.3745,0.3787,0.3872,0.3731
246402,0.228124,0.0000,0.0065,4.3500,4.8323,-0.0727,-0.0361,0.3745,0.3787,0.3872,0.3731
246403,0.238231,0.0000,0.0119,4.3486,4.8380,-0.0712,-0.0389,0.3928,0.3998,0.4041,0.4012
