step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
128254,0.019684,0.0000,0.0000,4.3106,4.8309,-0.0755,-0.0389,0.3956,0.4027,0.3998,0.4055
128255,0.043389,0.0000,0.0000,4.3106,4.8309,-0.0755,-0.0389,0.3956,0.4027,0.3998,0.4055
128256,0.063998,0.0000,0.0000,4.3106,4.8309,-0.0755,-0.0389,0.3956,0.4027,0.3998,0.4055
128257,0.075767,0.0000,0.0000,4.3106,4.8309,-0.0755,-0.0389,0.3956,0.4027,0.3998,0.4055
128258,0.086621,0.0000,0.0096,4.3092,4.8366,-0.0741,-0.0361,0.3886,0.3872,0.4027,0.3984
128259,0.106564,0.0000,0.0096,4.3092,4.8366,-0.0741,-0.0361,0.3886,0.3872,0.4027,0.3984
128260,0.117353,0.0000,0.0096,4.3092,4.8366,-0.0741,-0.0361,0.3886,0.3872,0.4027,0.3984
128261,0.133424,0.0000,0.0096,4.3092,4.8366,-0.0741,-0.0361,0.3886,0.3872,0.4027,0.3984
128262,0.151120,0.0000,0.0432,4.3120,4.8338,-0.0741,-0.0375,0.3900,0.3872,0.4027,0.3942
128263,0.164049,0.0000,0.0432,4.3120,4.8338,-0.0741,-0.0375,0.3900,0.3872,0.4027,0.3942
128264,0.174264,0.0000,0.0432,4.3120,4.8338,-0.0741,-0.0375,0.3900,0.3872,0.4027,0.3942
128265,0.184781,0.0000,0.0432,4.3120,4.8338,-0.0741,-0.0375,0.3900,0.3872,0.4027,0.3942
128266,0.194931,0.0000,0.0754,4.3078,4.8338,-0.0727,-0.0389,0.3942,0.3984,0.3998,0.3914
128267,0.205113,0.0000,0.0754,4.3078,4.8338,-0.0727,-0.0389,0.3942,0.3984,0.3998,0.3914
128268,0.215310,0.0000,0.0754,4.3078,4.8338,-0.0727,-0.0389,0.3942,0.3984,0.3998,0.3914
128269,0.225496,0.0000,0.0754,4.3078,4.8338,-0.0727,-0.0389,0.3942,0.3984,0.3998,0.3914
128270,0.235758,0.0000,0.0754,4.3078,4.8338,-0.0727,-0.0389,0.3942,0.3984,0.3998,0.3914
128271,0.245931,0.0000,0.1014,4.3106,4.8309,-0.0741,-0.0389,0.3956,0.3970,0.4027,0.4055
128272,0.256159,0.0000,0.1014,4.3106,4.8309,-0.0741,-0.0389,0.3956,0.3970,0.4027,0.4055
128273,0.266506,0.0000,0.1014,4.3106,4.8309,-0.0741,-0.0389,0.3956,0.3970,0.4027,0.4055
