step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
23380,0.014714,0.0000,0.0000,4.2614,4.8295,-0.0684,-0.0473,0.4027,0.3998,0.4055,0.4055
23381,0.026349,0.0000,0.0000,4.2628,4.8323,-0.0727,-0.0459,0.3984,0.3970,0.4027,0.4055
23382,0.040731,0.0000,0.0000,4.2628,4.8323,-0.0727,-0.0459,0.3984,0.3970,0.4027,0.4055
23383,0.062301,0.0000,0.0000,4.2628,4.8323,-0.0727,-0.0459,0.3984,0.3970,0.4027,0.4055
23384,0.073076,0.0000,0.0000,4.2628,4.8323,-0.0727,-0.0459,0.3984,0.3970,0.4027,0.4055
23385,0.091110,0.0000,0.0000,4.2628,4.8323,-0.0727,-0.0459,0.3984,0.3970,0.4027,0.4055
23386,0.106567,0.0000,0.0398,4.2642,4.8338,-0.0727,-0.0473,0.3886,0.3942,0.3914,0.3928
23387,0.122285,0.0000,0.0398,4.2642,4.8338,-0.0727,-0.0473,0.3886,0.3942,0.3914,0.3928
23388,0.132890,0.0000,0.0398,4.2642,4.8338,-0.0727,-0.0473,0.3886,0.3942,0.3914,0.3928
23389,0.143034,0.0000,0.0398,4.2642,4.8338,-0.0727,-0.0473,0.3886,0.3942,0.3914,0.3928
23390,0.153276,0.0000,0.1056,4.2628,4.8366,-0.0741,-0.0473,0.3984,0.3956,0.4041,0.4027
23391,0.163738,0.0000,0.1056,4.2628,4.8366,-0.0741,-0.0473,0.3984,0.3956,0.4041,0.4027
23392,0.173915,0.0000,0.1056,4.2628,4.8366,-0.0741,-0.0473,0.3984,0.3956,0.4041,0.4027
23393,0.184126,0.0000,0.1056,4.2628,4.8366,-0.0741,-0.0473,0.3984,0.3956,0.4041,0.4027
23394,0.194318,0.0000,0.1056,4.2628,4.8366,-0.0741,-0.0473,0.3984,0.3956,0.4041,0.4027
23395,0.204507,0.0000,0.1592,4.2628,4.8338,-0.0684,-0.0473,0.3984,0.4012,0.4055,0.4069
23396,0.214708,0.0000,0.1592,4.2628,4.8338,-0.0684,-0.0473,0.3984,0.4012,0.4055,0.4069
23397,0.224946,0.0000,0.1592,4.2628,4.8338,-0.0684,-0.0473,0.3984,0.4012,0.4055,0.4069
23398,0.235173,0.0000,0.1592,4.2628,4.8338,-0.0684,-0.0473,0.3984,0.4012,0.4055,0.4069
23399,0.245418,0.0000,0.1592,4.2628,4.8338,-0.0684,-0.0473,0.3984,0.4012,0.4055,0.4069
23400,0.256675,0.0000,0.1592,4.2628,4.8338,-0.0684,-0.0473,0.3984,0.4012,0.4055,0.4069
23401,0.273839,0.0000,0.2109,4.2628,4.8338,-0.0727,-0.0459,0.3998,0.3984,0.4027,0.4083
23402,0.283945,0.0000,0.2109,4.2628,4.8338,-0.0727,-0.0459,0.3998,0.3984,0.4027,0.4083
23403,0.299140,0.0000,0.2109,4.2628,4.8338,-0.0727,-0.0459,0.3998,0.3984,0.4027,0.4083
23404,0.309721,0.0000,0.2109,4.2628,4.8338,-0.0727,-0.0459,0.3998,0.3984,0.4027,0.4083
23405,0.325219,0.0000,0.2109,4.2628,4.8338,-0.0727,-0.0459,0.3998,0.3984,0.4027,0.4083
23406,0.342563,0.0000,0.2729,4.2614,4.8338,-0.0727,-0.0459,0.3928,0.3942,0.4027,0.3900
23407,0.353760,0.0000,0.2729,4.2614,4.8338,-0.0727,-0.0459,0.3928,0.3942,0.4027,0.3900
23408,0.363915,0.0000,0.2729,4.2614,4.8338,-0.0727,-0.0459,0.3928,0.3942,0.4027,0.3900
23409,0.374104,0.0000,0.2729,4.2614,4.8338,-0.0727,-0.0459,0.3928,0.3942,0.4027,0.3900
23410,0.384247,0.0000,0.3417,4.2614,4.8366,-0.0712,-0.0459,0.3942,0.4027,0.4027,0.4055
23411,0.394533,0.0000,0.3417,4.2614,4.8366,-0.0712,-0.0459,0.3942,0.4027,0.4027,0.4055
23412,0.404732,0.0000,0.3417,4.2614,4.8366,-0.0712,-0.0459,0.3942,0.4027,0.4027,0.4055
23413,0.414948,0.0000,0.3417,4.2614,4.8366,-0.0712,-0.0459,0.3942,0.4027,0.4027,0.4055
23414,0.425162,0.0000,0.3417,4.2614,4.8366,-0.0712,-0.0459,0.3942,0.4027,0.4027,0.4055
23415,0.435352,0.0000,0.3417,4.2614,4.8366,-0.0712,-0.0459,0.3942,0.4027,0.4027,0.4055
23416,0.445555,0.0000,0.3933,4.2642,4.8338,-0.0712,-0.0530,0.4027,0.3928,0.4027,0.4069
23417,0.455693,0.0000,0.3933,4.2642,4.8338,-0.0712,-0.0530,0.4027,0.3928,0.4027,0.4069
23418,0.465834,0.0000,0.3933,4.2642,4.8338,-0.0712,-0.0530,0.4027,0.3928,0.4027,0.4069
23419,0.483382,0.0000,0.3933,4.2642,4.8338,-0.0712,-0.0530,0.4027,0.3928,0.4027,0.4069
23420,0.500173,0.0000,0.3933,4.2642,4.8338,-0.0712,-0.0530,0.4027,0.3928,0.4027,0.4069
23421,0.515401,0.0000,0.4450,4.2628,4.8323,-0.0698,-0.0530,0.4041,0.3970,0.4041,0.4027
23422,0.528018,0.0000,0.4450,4.2628,4.8323,-0.0698,-0.0530,0.4041,0.3970,0.4041,0.4027
23423,0.543023,0.0000,0.4450,4.2628,4.8323,-0.0698,-0.0530,0.4041,0.3970,0.4041,0.4027
23424,0.555078,0.0000,0.4450,4.2628,4.8323,-0.0698,-0.0530,0.4041,0.3970,0.4041,0.4027
23425,0.568773,0.0000,0.4450,4.2628,4.8323,-0.0698,-0.0530,0.4041,0.3970,0.4041,0.4027
23426,0.579840,0.0000,0.5145,4.2642,4.8338,-0.0741,-0.0530,0.3900,0.3886,0.3970,0.3830
23427,0.590085,0.0000,0.5145,4.2642,4.8338,-0.0741,-0.0530,0.3900,0.3886,0.3970,0.3830
23428,0.600234,0.0000,0.5145,4.2642,4.8338,-0.0741,-0.0530,0.3900,0.3886,0.3970,0.3830
23429,0.610389,0.0000,0.5145,4.2642,4.8338,-0.0741,-0.0530,0.3900,0.3886,0.3970,0.3830
23430,0.620617,0.0000,0.5145,4.2642,4.8338,-0.0741,-0.0530,0.3900,0.3886,0.3970,0.3830
23431,0.630827,0.0000,0.5797,4.2656,4.8323,-0.0755,-0.0530,0.4041,0.4012,0.4041,0.4069
23432,0.641051,0.0000,0.5797,4.2656,4.8323,-0.0755,-0.0530,0.4041,0.4012,0.4041,0.4069
23433,0.651251,0.0000,0.5797,4.2656,4.8323,-0.0755,-0.0530,0.4041,0.4012,0.4041,0.4069
