step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
293653,0.009501,0.0000,0.0000,4.3373,4.8380,-0.0684,-0.0473,0.3900,0.3942,0.4041,0.3984
293654,0.020873,0.0000,0.0000,4.3373,4.8380,-0.0684,-0.0473,0.3900,0.3942,0.4041,0.3984
293655,0.033086,0.0000,0.0000,4.3373,4.8380,-0.0684,-0.0473,0.3900,0.3942,0.4041,0.3984
293656,0.051664,0.0000,0.0000,4.3388,4.8323,-0.0684,-0.0516,0.3928,0.3914,0.4041,0.3984
293657,0.070405,0.0000,0.0000,4.3388,4.8323,-0.0684,-0.0516,0.3928,0.3914,0.4041,0.3984
293658,0.080877,0.0000,0.0000,4.3388,4.8323,-0.0684,-0.0516,0.3928,0.3914,0.4041,0.3984
293659,0.094886,0.0000,0.0004,4.3345,4.8338,-0.0712,-0.0488,0.3886,0.3942,0.3942,0.3942
293660,0.109013,0.0000,0.0004,4.3345,4.8338,-0.0712,-0.0488,0.3886,0.3942,0.3942,0.3942
293661,0.120822,0.0000,0.0004,4.3345,4.8338,-0.0712,-0.0488,0.3886,0.3942,0.3942,0.3942
293662,0.131017,0.0000,0.0004,4.3345,4.8338,-0.0712,-0.0488,0.3886,0.3942,0.3942,0.3942
293663,0.141306,0.0000,0.0004,4.3345,4.8338,-0.0712,-0.0488,0.3886,0.3942,0.3942,0.3942
293664,0.151532,0.0000,0.0018,4.3359,4.8323,-0.0741,-0.0488,0.3942,0.3802,0.3998,0.3956
293665,0.161670,0.0000,0.0018,4.3359,4.8323,-0.0741,-0.0488,0.3942,0.3802,0.3998,0.3956
293666,0.171817,0.0000,0.0018,4.3359,4.8323,-0.0741,-0.0488,0.3942,0.3802,0.3998,0.3956
293667,0.181975,0.0000,0.0018,4.3359,4.8323,-0.0741,-0.0488,0.3942,0.3802,0.3998,0.3956
293668,0.192191,0.0000,0.0018,4.3359,4.8323,-0.0741,-0.0488,0.3942,0.3802,0.3998,0.3956
293669,0.202341,0.0000,0.0040,4.3402,4.8338,-0.0727,-0.0502,0.3970,0.3956,0.3956,0.4083
293670,0.212741,0.0000,0.0040,4.3402,4.8338,-0.0727,-0.0502,0.3970,0.3956,0.3956,0.4083
293671,0.223009,0.0000,0.0040,4.3402,4.8338,-0.0727,-0.0502,0.3970,0.3956,0.3956,0.4083
293672,0.233320,0.0000,0.0040,4.3402,4.8338,-0.0727,-0.0502,0.3970,0.3956,0.3956,0.4083
293673,0.243590,0.0000,0.0040,4.3402,4.8338,-0.0727,-0.0502,0.3970,0.3956,0.3956,0.4083
293674,0.260864,0.0000,0.0040,4.3402,4.8338,-0.0727,-0.0502,0.3970,0.3956,0.3956,0.4083
293675,0.276304,0.0000,0.0069,4.3402,4.8352,-0.0698,-0.0502,0.3914,0.3956,0.3956,0.4055
293676,0.286901,0.0000,0.0069,4.3402,4.8352,-0.0698,-0.0502,0.3914,0.3956,0.3956,0.4055
293677,0.302866,0.0000,0.0069,4.3402,4.8352,-0.0698,-0.0502,0.3914,0.3956,0.3956,0.4055
293678,0.319955,0.0000,0.0069,4.3402,4.8352,-0.0698,-0.0502,0.3914,0.3956,0.3956,0.4055
293679,0.336653,0.0000,0.0117,4.3373,4.8323,-0.0698,-0.0488,0.3830,0.3900,0.3872,0.3928
293680,0.347555,0.0000,0.0117,4.3373,4.8323,-0.0698,-0.0488,0.3830,0.3900,0.3872,0.3928
293681,0.357718,0.0000,0.0117,4.3373,4.8323,-0.0698,-0.0488,0.3830,0.3900,0.3872,0.3928
293682,0.367897,0.0000,0.0117,4.3373,4.8323,-0.0698,-0.0488,0.3830,0.3900,0.3872,0.3928
293683,0.378101,0.0000,0.0174,4.3373,4.8338,-0.0698,-0.0473,0.3872,0.3928,0.4027,0.3956
293684,0.388432,0.0000,0.0174,4.3373,4.8338,-0.0698,-0.0473,0.3872,0.3928,0.4027,0.3956
293685,0.398635,0.0000,0.0174,4.3373,4.8338,-0.0698,-0.0473,0.3872,0.3928,0.4027,0.3956
293686,0.408805,0.0000,0.0174,4.3373,4.8338,-0.0698,-0.0473,0.3872,0.3928,0.4027,0.3956
293687,0.419020,0.0000,0.0174,4.3373,4.8338,-0.0698,-0.0473,0.3872,0.3928,0.4027,0.3956
293688,0.429177,0.0000,0.0174,4.3373,4.8338,-0.0698,-0.0473,0.3872,0.3928,0.4027,0.3956
293689,0.439339,0.0000,0.0232,4.3373,4.8338,-0.0755,-0.0473,0.3928,0.3872,0.4027,0.3984
293690,0.449487,0.0000,0.0232,4.3373,4.8338,-0.0755,-0.0473,0.3928,0.3872,0.4027,0.3984
293691,0.459607,0.0000,0.0232,4.3373,4.8338,-0.0755,-0.0473,0.3928,0.3872,0.4027,0.3984
293692,0.469738,0.0000,0.0232,4.3373,4.8338,-0.0755,-0.0473,0.3928,0.3872,0.4027,0.3984
293693,0.484338,0.0000,0.0232,4.3373,4.8338,-0.0755,-0.0473,0.3928,0.3872,0.4027,0.3984
293694,0.505238,0.0000,0.0297,4.3388,4.8366,-0.0741,-0.0558,0.3942,0.3872,0.3984,0.4012
293695,0.518063,0.0000,0.0297,4.3388,4.8366,-0.0741,-0.0558,0.3942,0.3872,0.3984,0.4012
293696,0.534327,0.0000,0.0297,4.3388,4.8366,-0.0741,-0.0558,0.3942,0.3872,0.3984,0.4012
293697,0.544897,0.0000,0.0297,4.3388,4.8366,-0.0741,-0.0558,0.3942,0.3872,0.3984,0.4012
293698,0.558744,0.0000,0.0297,4.3388,4.8366,-0.0741,-0.0558,0.3942,0.3872,0.3984,0.4012
293699,0.573655,0.0000,0.0392,4.3388,4.8352,-0.0684,-0.0572,0.3787,0.3900,0.3802,0.3844
293700,0.584673,0.0000,0.0392,4.3388,4.8352,-0.0684,-0.0572,0.3787,0.3900,0.3802,0.3844
293701,0.594835,0.0000,0.0392,4.3388,4.8352,-0.0684,-0.0572,0.3787,0.3900,0.3802,0.3844
293702,0.605030,0.0000,0.0392,4.3388,4.8352,-0.0684,-0.0572,0.3787,0.3900,0.3802,0.3844
293703,0.615217,0.0000,0.0505,4.3416,4.8323,-0.0670,-0.0558,0.3942,0.3928,0.4097,0.3942
293704,0.625539,0.0000,0.0505,4.3416,4.8323,-0.0670,-0.0558,0.3942,0.3928,0.4097,0.3942
293705,0.635709,0.0000,0.0505,4.3416,4.8323,-0.0670,-0.0558,0.3942,0.3928,0.4097,0.3942
293706,0.645887,0.0000,0.0505,4.3416,4.8323,-0.0670,-0.0558,0.3942,0.3928,0.4097,0.3942
293707,0.656089,0.0000,0.0505,4.3416,4.8323,-0.0670,-0.0558,0.3942,0.3928,0.4097,0.3942
293708,0.666280,0.0000,0.0505,4.3416,4.8323,-0.0670,-0.0558,0.3942,0.3928,0.4097,0.3942
293709,0.676587,0.0000,0.0600,4.3388,4.8309,-0.0727,-0.0558,0.3956,0.3928,0.3970,0.3998
293710,0.686894,0.0000,0.0600,4.3388,4.8309,-0.0727,-0.0558,0.3956,0.3928,0.3970,0.3998
293711,0.697151,0.0000,0.0600,4.3388,4.8309,-0.0727,-0.0558,0.3956,0.3928,0.3970,0.3998
293712,0.707325,0.0000,0.0600,4.3388,4.8309,-0.0727,-0.0558,0.3956,0.3928,0.3970,0.3998
293713,0.724650,0.0000,0.0600,4.3388,4.8309,-0.0727,-0.0558,0.3956,0.3928,0.3970,0.3998
293714,0.740851,0.0000,0.0703,4.3388,4.8352,-0.0755,-0.0544,0.3914,0.3984,0.4012,0.4069
293715,0.751224,0.0000,0.0703,4.3388,4.8352,-0.0755,-0.0544,0.3914,0.3984,0.4012,0.4069
293716,0.768778,0.0000,0.0703,4.3388,4.8352,-0.0755,-0.0544,0.3914,0.3984,0.4012,0.4069
293717,0.779207,0.0000,0.0703,4.3388,4.8352,-0.0755,-0.0544,0.3914,0.3984,0.4012,0.4069
293718,0.790036,0.0000,0.0703,4.3388,4.8352,-0.0755,-0.0544,0.3914,0.3984,0.4012,0.4069
