step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
305486,0.006255,0.0000,0.0000,4.3444,4.8338,-0.0741,-0.0473,0.3970,0.3942,0.3970,0.4041
305487,0.021612,0.0000,0.0000,4.3444,4.8338,-0.0741,-0.0473,0.3970,0.3942,0.3970,0.4041
305488,0.038775,0.0000,0.0000,4.3444,4.8338,-0.0741,-0.0473,0.3970,0.3942,0.3970,0.4041
305489,0.051808,0.0000,0.0000,4.3444,4.8338,-0.0741,-0.0473,0.3970,0.3942,0.3970,0.4041
305490,0.069974,0.0000,0.0000,4.3444,4.8338,-0.0741,-0.0473,0.3970,0.3942,0.3970,0.4041
305491,0.081963,0.0000,0.0000,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3914,0.3928,0.3914
305492,0.094329,0.0000,0.0000,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3914,0.3928,0.3914
305493,0.110615,0.0000,0.0000,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3914,0.3928,0.3914
305494,0.121095,0.0000,0.0000,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3914,0.3928,0.3914
305495,0.131263,0.0000,0.0000,4.3373,4.8338,-0.0741,-0.0389,0.3900,0.3914,0.3928,0.3914
305496,0.141613,0.0000,0.0011,4.3359,4.8338,-0.0755,-0.0375,0.3745,0.3914,0.3942,0.3816
305497,0.152003,0.0000,0.0011,4.3359,4.8338,-0.0755,-0.0375,0.3745,0.3914,0.3942,0.3816
305498,0.162195,0.0000,0.0011,4.3359,4.8338,-0.0755,-0.0375,0.3745,0.3914,0.3942,0.3816
305499,0.172421,0.0000,0.0011,4.3359,4.8338,-0.0755,-0.0375,0.3745,0.3914,0.3942,0.3816
305500,0.182600,0.0000,0.0011,4.3359,4.8338,-0.0755,-0.0375,0.3745,0.3914,0.3942,0.3816
305501,0.192773,0.0000,0.0027,4.3373,4.8323,-0.0741,-0.0403,0.3956,0.3900,0.4027,0.3970
305502,0.202964,0.0000,0.0027,4.3373,4.8323,-0.0741,-0.0403,0.3956,0.3900,0.4027,0.3970
305503,0.213214,0.0000,0.0027,4.3373,4.8323,-0.0741,-0.0403,0.3956,0.3900,0.4027,0.3970
305504,0.223425,0.0000,0.0027,4.3373,4.8323,-0.0741,-0.0403,0.3956,0.3900,0.4027,0.3970
305505,0.233715,0.0000,0.0027,4.3373,4.8323,-0.0741,-0.0403,0.3956,0.3900,0.4027,0.3970
305506,0.243934,0.0000,0.0049,4.3373,4.8338,-0.0727,-0.0389,0.3942,0.3858,0.3984,0.3984
305507,0.262331,0.0000,0.0049,4.3373,4.8338,-0.0727,-0.0389,0.3942,0.3858,0.3984,0.3984
305508,0.277526,0.0000,0.0049,4.3373,4.8338,-0.0727,-0.0389,0.3942,0.3858,0.3984,0.3984
305509,0.287719,0.0000,0.0049,4.3373,4.8338,-0.0727,-0.0389,0.3942,0.3858,0.3984,0.3984
305510,0.302934,0.0000,0.0049,4.3373,4.8338,-0.0727,-0.0389,0.3942,0.3858,0.3984,0.3984
305511,0.313822,0.0000,0.0085,4.3373,4.8338,-0.0741,-0.0473,0.3816,0.3914,0.3928,0.3942
305512,0.327693,0.0000,0.0085,4.3373,4.8338,-0.0741,-0.0473,0.3816,0.3914,0.3928,0.3942
305513,0.346138,0.0000,0.0085,4.3373,4.8338,-0.0741,-0.0473,0.3816,0.3914,0.3928,0.3942
305514,0.356248,0.0000,0.0085,4.3373,4.8338,-0.0741,-0.0473,0.3816,0.3914,0.3928,0.3942
305515,0.366352,0.0000,0.0085,4.3373,4.8338,-0.0741,-0.0473,0.3816,0.3914,0.3928,0.3942
305516,0.376494,0.0000,0.0126,4.3430,4.8338,-0.0741,-0.0445,0.3886,0.3928,0.3858,0.3984
305517,0.386664,0.0000,0.0126,4.3430,4.8338,-0.0741,-0.0445,0.3886,0.3928,0.3858,0.3984
305518,0.396830,0.0000,0.0126,4.3430,4.8338,-0.0741,-0.0445,0.3886,0.3928,0.3858,0.3984
305519,0.407050,0.0000,0.0126,4.3430,4.8338,-0.0741,-0.0445,0.3886,0.3928,0.3858,0.3984
305520,0.417298,0.0000,0.0126,4.3430,4.8338,-0.0741,-0.0445,0.3886,0.3928,0.3858,0.3984
305521,0.427464,0.0000,0.0177,4.3359,4.8352,-0.0741,-0.0403,0.3914,0.3914,0.4012,0.4012
305522,0.437600,0.0000,0.0177,4.3359,4.8352,-0.0741,-0.0403,0.3914,0.3914,0.4012,0.4012
305523,0.447757,0.0000,0.0177,4.3359,4.8352,-0.0741,-0.0403,0.3914,0.3914,0.4012,0.4012
305524,0.457910,0.0000,0.0177,4.3359,4.8352,-0.0741,-0.0403,0.3914,0.3914,0.4012,0.4012
305525,0.468054,0.0000,0.0177,4.3359,4.8352,-0.0741,-0.0403,0.3914,0.3914,0.4012,0.4012
305526,0.478215,0.0000,0.0228,4.3345,4.8338,-0.0755,-0.0403,0.3900,0.3942,0.3998,0.4055
305527,0.495899,0.0000,0.0228,4.3345,4.8338,-0.0755,-0.0403,0.3900,0.3942,0.3998,0.4055
305528,0.506643,0.0000,0.0228,4.3345,4.8338,-0.0755,-0.0403,0.3900,0.3942,0.3998,0.4055
305529,0.521895,0.0000,0.0228,4.3345,4.8338,-0.0755,-0.0403,0.3900,0.3942,0.3998,0.4055
305530,0.532110,0.0000,0.0228,4.3345,4.8338,-0.0755,-0.0403,0.3900,0.3942,0.3998,0.4055
305531,0.556217,0.0000,0.0228,4.3345,4.8338,-0.0755,-0.0403,0.3900,0.3942,0.3998,0.4055
305532,0.572194,0.0000,0.0292,4.3388,4.8380,-0.0727,-0.0445,0.3802,0.3942,0.3942,0.3942
305533,0.591225,0.0000,0.0292,4.3388,4.8380,-0.0727,-0.0445,0.3802,0.3942,0.3942,0.3942
305534,0.601793,0.0000,0.0292,4.3388,4.8380,-0.0727,-0.0445,0.3802,0.3942,0.3942,0.3942
305535,0.611992,0.0000,0.0292,4.3388,4.8380,-0.0727,-0.0445,0.3802,0.3942,0.3942,0.3942
