step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
104787,0.014734,0.0000,0.0000,4.3092,4.8352,-0.0727,-0.0459,0.3998,0.3956,0.3984,0.4083
104788,0.025029,0.0000,0.0000,4.3092,4.8352,-0.0727,-0.0459,0.3998,0.3956,0.3984,0.4083
104789,0.035457,0.0000,0.0000,4.3064,4.8366,-0.0741,-0.0459,0.3942,0.3970,0.3942,0.4027
104790,0.053680,0.0000,0.0000,4.3064,4.8366,-0.0741,-0.0459,0.3942,0.3970,0.3942,0.4027
104791,0.067766,0.0000,0.0000,4.3064,4.8366,-0.0741,-0.0459,0.3942,0.3970,0.3942,0.4027
104792,0.086885,0.0000,0.0000,4.3064,4.8366,-0.0741,-0.0459,0.3942,0.3970,0.3942,0.4027
104793,0.100670,0.0000,0.0000,4.3064,4.8366,-0.0741,-0.0459,0.3942,0.3970,0.3942,0.4027
104794,0.111184,0.0000,0.0268,4.3064,4.8323,-0.0755,-0.0473,0.3886,0.3816,0.4012,0.3731
104795,0.122141,0.0000,0.0268,4.3064,4.8323,-0.0755,-0.0473,0.3886,0.3816,0.4012,0.3731
104796,0.132902,0.0000,0.0268,4.3064,4.8323,-0.0755,-0.0473,0.3886,0.3816,0.4012,0.3731
104797,0.143470,0.0000,0.0268,4.3064,4.8323,-0.0755,-0.0473,0.3886,0.3816,0.4012,0.3731
104798,0.153606,0.0000,0.0268,4.3064,4.8323,-0.0755,-0.0473,0.3886,0.3816,0.4012,0.3731
104799,0.163806,0.0000,0.0590,4.3120,4.8323,-0.0727,-0.0488,0.3886,0.4041,0.3984,0.4055
104800,0.174046,0.0000,0.0590,4.3120,4.8323,-0.0727,-0.0488,0.3886,0.4041,0.3984,0.4055
104801,0.184259,0.0000,0.0590,4.3120,4.8323,-0.0727,-0.0488,0.3886,0.4041,0.3984,0.4055
104802,0.194490,0.0000,0.0590,4.3120,4.8323,-0.0727,-0.0488,0.3886,0.4041,0.3984,0.4055
104803,0.204674,0.0000,0.0590,4.3120,4.8323,-0.0727,-0.0488,0.3886,0.4041,0.3984,0.4055
104804,0.214830,0.0000,0.0849,4.3092,4.8338,-0.0741,-0.0459,0.3970,0.3928,0.4083,0.4083
104805,0.224956,0.0000,0.0849,4.3092,4.8338,-0.0741,-0.0459,0.3970,0.3928,0.4083,0.4083
104806,0.235074,0.0000,0.0849,4.3092,4.8338,-0.0741,-0.0459,0.3970,0.3928,0.4083,0.4083
104807,0.245190,0.0000,0.0849,4.3092,4.8338,-0.0741,-0.0459,0.3970,0.3928,0.4083,0.4083
104808,0.255281,0.0000,0.0849,4.3092,4.8338,-0.0741,-0.0459,0.3970,0.3928,0.4083,0.4083
104809,0.266314,0.0000,0.0849,4.3092,4.8338,-0.0741,-0.0459,0.3970,0.3928,0.4083,0.4083
104810,0.282134,0.0000,0.0849,4.3092,4.8338,-0.0741,-0.0459,0.3970,0.3928,0.4083,0.4083
104811,0.297336,0.0000,0.1107,4.3106,4.8323,-0.0741,-0.0473,0.3998,0.3900,0.4069,0.4083
104812,0.307436,0.0000,0.1107,4.3106,4.8323,-0.0741,-0.0473,0.3998,0.3900,0.4069,0.4083
104813,0.323690,0.0000,0.1107,4.3106,4.8323,-0.0741,-0.0473,0.3998,0.3900,0.4069,0.4083
104814,0.334490,0.0000,0.1107,4.3106,4.8323,-0.0741,-0.0473,0.3998,0.3900,0.4069,0.4083
104815,0.347851,0.0000,0.1107,4.3106,4.8323,-0.0741,-0.0473,0.3998,0.3900,0.4069,0.4083
104816,0.362317,0.0000,0.1486,4.3106,4.8352,-0.0755,-0.0516,0.3914,0.3844,0.3914,0.3689
104817,0.399534,0.0000,0.1486,4.3106,4.8352,-0.0755,-0.0516,0.3914,0.3844,0.3914,0.3689
104818,0.411306,0.0000,0.1486,4.3106,4.8352,-0.0755,-0.0516,0.3914,0.3844,0.3914,0.3689
104819,0.421464,0.0000,0.1486,4.3106,4.8352,-0.0755,-0.0516,0.3914,0.3844,0.3914,0.3689
