step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
281828,0.015864,0.0000,0.0000,4.3613,4.8352,-0.0684,-0.0473,0.3942,0.3886,0.4012,0.3984
281829,0.031303,0.0000,0.0000,4.3613,4.8352,-0.0684,-0.0473,0.3942,0.3886,0.4012,0.3984
281830,0.042228,0.0000,0.0000,4.3613,4.8352,-0.0684,-0.0473,0.3942,0.3886,0.4012,0.3984
281831,0.055520,0.0000,0.0000,4.3570,4.8309,-0.0712,-0.0375,0.3886,0.3984,0.3984,0.3984
281832,0.068627,0.0000,0.0000,4.3570,4.8309,-0.0712,-0.0375,0.3886,0.3984,0.3984,0.3984
281833,0.080276,0.0000,0.0000,4.3570,4.8309,-0.0712,-0.0375,0.3886,0.3984,0.3984,0.3984
281834,0.091291,0.0000,0.0000,4.3570,4.8309,-0.0712,-0.0375,0.3886,0.3984,0.3984,0.3984
281835,0.102841,0.0000,0.0007,4.3570,4.8338,-0.0712,-0.0375,0.3858,0.3886,0.4012,0.3830
281836,0.113833,0.0000,0.0007,4.3570,4.8338,-0.0712,-0.0375,0.3858,0.3886,0.4012,0.3830
281837,0.124607,0.0000,0.0007,4.3570,4.8338,-0.0712,-0.0375,0.3858,0.3886,0.4012,0.3830
281838,0.134772,0.0000,0.0007,4.3570,4.8338,-0.0712,-0.0375,0.3858,0.3886,0.4012,0.3830
281839,0.144965,0.0000,0.0007,4.3570,4.8338,-0.0712,-0.0375,0.3858,0.3886,0.4012,0.3830
281840,0.155133,0.0000,0.0026,4.3598,4.8338,-0.0741,-0.0375,0.3956,0.3886,0.3970,0.3970
281841,0.165265,0.0000,0.0026,4.3598,4.8338,-0.0741,-0.0375,0.3956,0.3886,0.3970,0.3970
281842,0.175466,0.0000,0.0026,4.3598,4.8338,-0.0741,-0.0375,0.3956,0.3886,0.3970,0.3970
281843,0.185635,0.0000,0.0026,4.3598,4.8338,-0.0741,-0.0375,0.3956,0.3886,0.3970,0.3970
281844,0.195823,0.0000,0.0026,4.3598,4.8338,-0.0741,-0.0375,0.3956,0.3886,0.3970,0.3970
281845,0.205986,0.0000,0.0055,4.3598,4.8323,-0.0712,-0.0361,0.3928,0.3970,0.3942,0.3984
281846,0.216415,0.0000,0.0055,4.3598,4.8323,-0.0712,-0.0361,0.3928,0.3970,0.3942,0.3984
281847,0.226691,0.0000,0.0055,4.3598,4.8323,-0.0712,-0.0361,0.3928,0.3970,0.3942,0.3984
281848,0.241984,0.0000,0.0055,4.3598,4.8323,-0.0712,-0.0361,0.3928,0.3970,0.3942,0.3984
281849,0.257464,0.0000,0.0055,4.3598,4.8323,-0.0712,-0.0361,0.3928,0.3970,0.3942,0.3984
281850,0.267932,0.0000,0.0096,4.3570,4.8338,-0.0698,-0.0375,0.3900,0.3886,0.3914,0.4083
281851,0.281555,0.0000,0.0096,4.3570,4.8338,-0.0698,-0.0375,0.3900,0.3886,0.3914,0.4083
281852,0.302727,0.0000,0.0096,4.3570,4.8338,-0.0698,-0.0375,0.3900,0.3886,0.3914,0.4083
281853,0.317372,0.0000,0.0096,4.3570,4.8338,-0.0698,-0.0375,0.3900,0.3886,0.3914,0.4083
281854,0.329050,0.0000,0.0096,4.3570,4.8338,-0.0698,-0.0375,0.3900,0.3886,0.3914,0.4083
