step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
199053,0.016120,0.0000,0.0000,4.3247,4.8366,-0.0741,-0.0389,0.3900,0.4012,0.3984,0.4012
199054,0.026840,0.0000,0.0000,4.3247,4.8366,-0.0741,-0.0389,0.3900,0.4012,0.3984,0.4012
199055,0.039113,0.0000,0.0000,4.3247,4.8366,-0.0741,-0.0389,0.3900,0.4012,0.3984,0.4012
199056,0.052515,0.0000,0.0000,4.3247,4.8366,-0.0741,-0.0375,0.3900,0.3970,0.3998,0.4041
199057,0.069502,0.0000,0.0000,4.3247,4.8366,-0.0741,-0.0375,0.3900,0.3970,0.3998,0.4041
199058,0.079826,0.0000,0.0000,4.3247,4.8366,-0.0741,-0.0375,0.3900,0.3970,0.3998,0.4041
199059,0.096198,0.0000,0.0000,4.3247,4.8366,-0.0741,-0.0375,0.3900,0.3970,0.3998,0.4041
199060,0.107355,0.0000,0.0017,4.3247,4.8323,-0.0741,-0.0375,0.3900,0.3886,0.3928,0.3942
199061,0.119797,0.0000,0.0017,4.3247,4.8323,-0.0741,-0.0375,0.3900,0.3886,0.3928,0.3942
199062,0.130690,0.0000,0.0017,4.3247,4.8323,-0.0741,-0.0375,0.3900,0.3886,0.3928,0.3942
199063,0.140828,0.0000,0.0017,4.3247,4.8323,-0.0741,-0.0375,0.3900,0.3886,0.3928,0.3942
199064,0.150970,0.0000,0.0017,4.3247,4.8323,-0.0741,-0.0375,0.3900,0.3886,0.3928,0.3942
199065,0.161101,0.0000,0.0076,4.3219,4.8338,-0.0741,-0.0375,0.3928,0.3886,0.4027,0.3928
199066,0.171231,0.0000,0.0076,4.3219,4.8338,-0.0741,-0.0375,0.3928,0.3886,0.4027,0.3928
199067,0.181460,0.0000,0.0076,4.3219,4.8338,-0.0741,-0.0375,0.3928,0.3886,0.4027,0.3928
199068,0.191644,0.0000,0.0076,4.3219,4.8338,-0.0741,-0.0375,0.3928,0.3886,0.4027,0.3928
199069,0.201882,0.0000,0.0076,4.3219,4.8338,-0.0741,-0.0375,0.3928,0.3886,0.4027,0.3928
199070,0.212077,0.0000,0.0164,4.3233,4.8352,-0.0755,-0.0375,0.3956,0.3942,0.3984,0.4027
199071,0.222284,0.0000,0.0164,4.3233,4.8352,-0.0755,-0.0375,0.3956,0.3942,0.3984,0.4027
199072,0.232535,0.0000,0.0164,4.3233,4.8352,-0.0755,-0.0375,0.3956,0.3942,0.3984,0.4027
199073,0.242819,0.0000,0.0164,4.3233,4.8352,-0.0755,-0.0375,0.3956,0.3942,0.3984,0.4027
199074,0.258103,0.0000,0.0164,4.3233,4.8352,-0.0755,-0.0375,0.3956,0.3942,0.3984,0.4027
199075,0.279573,0.0000,0.0284,4.3261,4.8352,-0.0727,-0.0389,0.3970,0.3886,0.3956,0.4027
199076,0.290299,0.0000,0.0284,4.3261,4.8352,-0.0727,-0.0389,0.3970,0.3886,0.3956,0.4027
199077,0.307779,0.0000,0.0284,4.3261,4.8352,-0.0727,-0.0389,0.3970,0.3886,0.3956,0.4027
199078,0.323674,0.0000,0.0284,4.3261,4.8352,-0.0727,-0.0389,0.3970,0.3886,0.3956,0.4027
199079,0.340745,0.0000,0.0479,4.3247,4.8323,-0.0712,-0.0375,0.3816,0.3900,0.3900,0.3928
199080,0.351677,0.0000,0.0479,4.3247,4.8323,-0.0712,-0.0375,0.3816,0.3900,0.3900,0.3928
199081,0.361851,0.0000,0.0479,4.3247,4.8323,-0.0712,-0.0375,0.3816,0.3900,0.3900,0.3928
199082,0.372037,0.0000,0.0479,4.3247,4.8323,-0.0712,-0.0375,0.3816,0.3900,0.3900,0.3928
199083,0.382196,0.0000,0.0479,4.3247,4.8323,-0.0712,-0.0375,0.3816,0.3900,0.3900,0.3928
199084,0.392402,0.0000,0.0711,4.3219,4.8352,-0.0741,-0.0417,0.3900,0.3970,0.4012,0.4055
199085,0.402537,0.0000,0.0711,4.3219,4.8352,-0.0741,-0.0417,0.3900,0.3970,0.4012,0.4055
199086,0.412684,0.0000,0.0711,4.3219,4.8352,-0.0741,-0.0417,0.3900,0.3970,0.4012,0.4055
199087,0.422848,0.0000,0.0711,4.3219,4.8352,-0.0741,-0.0417,0.3900,0.3970,0.4012,0.4055
199088,0.433021,0.0000,0.0711,4.3219,4.8352,-0.0741,-0.0417,0.3900,0.3970,0.4012,0.4055
199089,0.443310,0.0000,0.0942,4.3233,4.8352,-0.0755,-0.0445,0.3900,0.3984,0.4041,0.4012
199090,0.453509,0.0000,0.0942,4.3233,4.8352,-0.0755,-0.0445,0.3900,0.3984,0.4041,0.4012
199091,0.463722,0.0000,0.0942,4.3233,4.8352,-0.0755,-0.0445,0.3900,0.3984,0.4041,0.4012
199092,0.473894,0.0000,0.0942,4.3233,4.8352,-0.0755,-0.0445,0.3900,0.3984,0.4041,0.4012
199093,0.494748,0.0000,0.0942,4.3233,4.8352,-0.0755,-0.0445,0.3900,0.3984,0.4041,0.4012
199094,0.510150,0.0000,0.1206,4.3261,4.8323,-0.0741,-0.0431,0.3956,0.3928,0.3984,0.3956
199095,0.520564,0.0000,0.1206,4.3261,4.8323,-0.0741,-0.0431,0.3956,0.3928,0.3984,0.3956
199096,0.537221,0.0000,0.1206,4.3261,4.8323,-0.0741,-0.0431,0.3956,0.3928,0.3984,0.3956
199097,0.549276,0.0000,0.1206,4.3261,4.8323,-0.0741,-0.0431,0.3956,0.3928,0.3984,0.3956
199098,0.568954,0.0000,0.1206,4.3261,4.8323,-0.0741,-0.0431,0.3956,0.3928,0.3984,0.3956
199099,0.586669,0.0000,0.1583,4.3247,4.8352,-0.0741,-0.0459,0.3928,0.3900,0.3872,0.3914
199100,0.598830,0.0000,0.1583,4.3247,4.8352,-0.0741,-0.0459,0.3928,0.3900,0.3872,0.3914
199101,0.610118,0.0000,0.1583,4.3247,4.8352,-0.0741,-0.0459,0.3928,0.3900,0.3872,0.3914
199102,0.620308,0.0000,0.1583,4.3247,4.8352,-0.0741,-0.0459,0.3928,0.3900,0.3872,0.3914
199103,0.630495,0.0000,0.2083,4.3219,4.8323,-0.0727,-0.0459,0.3900,0.3886,0.3984,0.3928
199104,0.640598,0.0000,0.2083,4.3219,4.8323,-0.0727,-0.0459,0.3900,0.3886,0.3984,0.3928
199105,0.650715,0.0000,0.2083,4.3219,4.8323,-0.0727,-0.0459,0.3900,0.3886,0.3984,0.3928
199106,0.660832,0.0000,0.2083,4.3219,4.8323,-0.0727,-0.0459,0.3900,0.3886,0.3984,0.3928
199107,0.670962,0.0000,0.2083,4.3219,4.8323,-0.0727,-0.0459,0.3900,0.3886,0.3984,0.3928
199108,0.681092,0.0000,0.2459,4.3247,4.8309,-0.0741,-0.0473,0.3928,0.3998,0.4041,0.4055
199109,0.691240,0.0000,0.2459,4.3247,4.8309,-0.0741,-0.0473,0.3928,0.3998,0.4041,0.4055
199110,0.701417,0.0000,0.2459,4.3247,4.8309,-0.0741,-0.0473,0.3928,0.3998,0.4041,0.4055
199111,0.711609,0.0000,0.2459,4.3247,4.8309,-0.0741,-0.0473,0.3928,0.3998,0.4041,0.4055
199112,0.721795,0.0000,0.2459,4.3247,4.8309,-0.0741,-0.0473,0.3928,0.3998,0.4041,0.4055
