step_id,time,desired_p_3,desired_p_8,measured_p_3_1,measured_p_3_2,measured_p_3_3,measured_p_3_4,measured_p_8_1,measured_p_8_2,measured_p_8_3,measured_p_8_4
341046,0.021542,0.0000,0.0000,4.3444,4.8338,-0.0741,-0.0445,0.3886,0.3928,0.3970,0.4041
341047,0.039398,0.0000,0.0000,4.3472,4.8309,-0.0741,-0.0459,0.3914,0.3900,0.3984,0.3998
341048,0.050627,0.0000,0.0000,4.3472,4.8309,-0.0741,-0.0459,0.3914,0.3900,0.3984,0.3998
341049,0.061272,0.0000,0.0000,4.3472,4.8309,-0.0741,-0.0459,0.3914,0.3900,0.3984,0.3998
341050,0.077373,0.0000,0.0000,4.3472,4.8309,-0.0741,-0.0459,0.3914,0.3900,0.3984,0.3998
341051,0.088410,0.0000,0.0000,4.3472,4.8309,-0.0741,-0.0459,0.3914,0.3900,0.3984,0.3998
341052,0.098705,0.0000,0.0000,4.3472,4.8309,-0.0741,-0.0459,0.3914,0.3900,0.3984,0.3998
341053,0.113579,0.0000,0.0001,4.3458,4.8323,-0.0727,-0.0445,0.3914,0.3773,0.3942,0.3787
341054,0.125320,0.0000,0.0001,4.3458,4.8323,-0.0727,-0.0445,0.3914,0.3773,0.3942,0.3787
341055,0.136177,0.0000,0.0001,4.3458,4.8323,-0.0727,-0.0445,0.3914,0.3773,0.3942,0.3787
341056,0.146362,0.0000,0.0001,4.3458,4.8323,-0.0727,-0.0445,0.3914,0.3773,0.3942,0.3787
341057,0.156501,0.0000,0.0010,4.3500,4.8394,-0.0741,-0.0473,0.3872,0.3970,0.3928,0.4055
341058,0.166651,0.0000,0.0010,4.3500,4.8394,-0.0741,-0.0473,0.3872,0.3970,0.3928,0.4055
341059,0.176849,0.0000,0.0010,4.3500,4.8394,-0.0741,-0.0473,0.3872,0.3970,0.3928,0.4055
341060,0.186981,0.0000,0.0010,4.3500,4.8394,-0.0741,-0.0473,0.3872,0.3970,0.3928,0.4055
341061,0.197184,0.0000,0.0010,4.3500,4.8394,-0.0741,-0.0473,0.3872,0.3970,0.3928,0.4055
341062,0.207341,0.0000,0.0021,4.3458,4.8366,-0.0755,-0.0473,0.3900,0.3956,0.3956,0.4041
341063,0.217538,0.0000,0.0021,4.3458,4.8366,-0.0755,-0.0473,0.3900,0.3956,0.3956,0.4041
341064,0.227807,0.0000,0.0021,4.3458,4.8366,-0.0755,-0.0473,0.3900,0.3956,0.3956,0.4041
341065,0.238135,0.0000,0.0021,4.3458,4.8366,-0.0755,-0.0473,0.3900,0.3956,0.3956,0.4041
341066,0.248453,0.0000,0.0021,4.3458,4.8366,-0.0755,-0.0473,0.3900,0.3956,0.3956,0.4041
341067,0.267051,0.0000,0.0021,4.3458,4.8366,-0.0755,-0.0473,0.3900,0.3956,0.3956,0.4041
341068,0.283120,0.0000,0.0036,4.3486,4.8323,-0.0741,-0.0459,0.3914,0.3956,0.4041,0.3984
341069,0.321631,0.0000,0.0036,4.3486,4.8323,-0.0741,-0.0459,0.3914,0.3956,0.4041,0.3984
341070,0.339664,0.0000,0.0036,4.3486,4.8323,-0.0741,-0.0459,0.3914,0.3956,0.4041,0.3984
341071,0.350309,0.0000,0.0036,4.3486,4.8323,-0.0741,-0.0459,0.3914,0.3956,0.4041,0.3984
341072,0.363577,0.0000,0.0036,4.3486,4.8323,-0.0741,-0.0459,0.3914,0.3956,0.4041,0.3984
341073,0.374160,0.0000,0.0036,4.3486,4.8323,-0.0741,-0.0459,0.3914,0.3956,0.4041,0.3984
341074,0.385778,0.0000,0.0062,4.3444,4.8366,-0.0741,-0.0445,0.3759,0.3773,0.3731,0.3717
341075,0.396617,0.0000,0.0062,4.3444,4.8366,-0.0741,-0.0445,0.3759,0.3773,0.3731,0.3717
341076,0.406768,0.0000,0.0062,4.3444,4.8366,-0.0741,-0.0445,0.3759,0.3773,0.3731,0.3717
341077,0.416904,0.0000,0.0062,4.3444,4.8366,-0.0741,-0.0445,0.3759,0.3773,0.3731,0.3717
341078,0.427030,0.0000,0.0062,4.3444,4.8366,-0.0741,-0.0445,0.3759,0.3773,0.3731,0.3717
341079,0.437204,0.0000,0.0116,4.3472,4.8323,-0.0727,-0.0473,0.3956,0.3900,0.4097,0.3928
341080,0.447396,0.0000,0.0116,4.3472,4.8323,-0.0727,-0.0473,0.3956,0.3900,0.4097,0.3928
341081,0.457602,0.0000,0.0116,4.3472,4.8323,-0.0727,-0.0473,0.3956,0.3900,0.4097,0.3928
341082,0.467771,0.0000,0.0116,4.3472,4.8323,-0.0727,-0.0473,0.3956,0.3900,0.4097,0.3928
341083,0.477910,0.0000,0.0116,4.3472,4.8323,-0.0727,-0.0473,0.3956,0.3900,0.4097,0.3928
341084,0.488187,0.0000,0.0149,4.3486,4.8323,-0.0755,-0.0473,0.3970,0.3984,0.4055,0.3998
341085,0.498501,0.0000,0.0149,4.3486,4.8323,-0.0755,-0.0473,0.3970,0.3984,0.4055,0.3998
341086,0.508766,0.0000,0.0149,4.3486,4.8323,-0.0755,-0.0473,0.3970,0.3984,0.4055,0.3998
341087,0.528597,0.0000,0.0149,4.3486,4.8323,-0.0755,-0.0473,0.3970,0.3984,0.4055,0.3998
341088,0.542359,0.0000,0.0149,4.3486,4.8323,-0.0755,-0.0473,0.3970,0.3984,0.4055,0.3998
341089,0.552711,0.0000,0.0187,4.3444,4.8323,-0.0755,-0.0459,0.3970,0.3942,0.3942,0.4097
341090,0.564392,0.0000,0.0187,4.3444,4.8323,-0.0755,-0.0459,0.3970,0.3942,0.3942,0.4097
341091,0.574583,0.0000,0.0187,4.3444,4.8323,-0.0755,-0.0459,0.3970,0.3942,0.3942,0.4097
341092,0.593281,0.0000,0.0187,4.3444,4.8323,-0.0755,-0.0459,0.3970,0.3942,0.3942,0.4097
341093,0.610564,0.0000,0.0187,4.3444,4.8323,-0.0755,-0.0459,0.3970,0.3942,0.3942,0.4097
341094,0.622584,0.0000,0.0245,4.3500,4.8323,-0.0741,-0.0459,0.3816,0.3816,0.3956,0.3731
341095,0.632924,0.0000,0.0245,4.3500,4.8323,-0.0741,-0.0459,0.3816,0.3816,0.3956,0.3731
341096,0.643145,0.0000,0.0245,4.3500,4.8323,-0.0741,-0.0459,0.3816,0.3816,0.3956,0.3731
341097,0.653286,0.0000,0.0245,4.3500,4.8323,-0.0741,-0.0459,0.3816,0.3816,0.3956,0.3731
341098,0.663445,0.0000,0.0245,4.3500,4.8323,-0.0741,-0.0459,0.3816,0.3816,0.3956,0.3731
341099,0.673659,0.0000,0.0301,4.3472,4.8338,-0.0727,-0.0459,0.3942,0.3970,0.3998,0.4069
341100,0.683906,0.0000,0.0301,4.3472,4.8338,-0.0727,-0.0459,0.3942,0.3970,0.3998,0.4069
341101,0.694066,0.0000,0.0301,4.3472,4.8338,-0.0727,-0.0459,0.3942,0.3970,0.3998,0.4069
341102,0.704234,0.0000,0.0301,4.3472,4.8338,-0.0727,-0.0459,0.3942,0.3970,0.3998,0.4069
341103,0.714513,0.0000,0.0301,4.3472,4.8338,-0.0727,-0.0459,0.3942,0.3970,0.3998,0.4069
341104,0.724804,0.0000,0.0353,4.3486,4.8338,-0.0741,-0.0473,0.3914,0.3956,0.3956,0.4012
